puzzle,slot,true_slot,y_branch,is_true_xy,E_x,E_y,E_d,E_nd,x_minus_d,y_minus_d,x_minus_nd,y_minus_x
28,0,2,-y,False,0.3842378918214706,0.31221020974321334,0.7082206283429855,-0.17285107330441463,-0.3239827365215149,-0.22315934529535753,0.5570889651258852,0.10082339122615736
28,1,2,y,False,0.3895106474063965,0.6256788858885898,0.7082206283429855,-0.17285107330441463,-0.318709980936589,0.09030933085001891,0.5623617207108111,0.4090193117866079
28,1,2,-y,False,0.3895106474063965,0.31221020974321334,0.7082206283429855,-0.17285107330441463,-0.318709980936589,-0.22315934529535753,0.5623617207108111,0.09555063564123145
28,2,2,y,False,0.7620227224943648,0.6256788858885898,0.7082206283429855,-0.17285107330441463,0.053802094151379265,0.09030933085001891,0.9348737957987794,0.036507236698639645
28,2,2,-y,True,0.7620227224943648,0.31221020974321334,0.7082206283429855,-0.17285107330441463,0.053802094151379265,-0.22315934529535753,0.9348737957987794,-0.2769614394467368
29,0,2,y,False,-0.17092891184617542,0.3305872071455269,0.116138572094318,-0.17285107330441463,-0.2870674839404934,0.38729970835562355,0.0019221614582392021,0.674367192296117
29,0,2,-y,False,-0.17092891184617542,0.6249251863296763,0.116138572094318,-0.17285107330441463,-0.2870674839404934,0.6816376875397729,0.0019221614582392021,0.9687051714802664
29,1,2,y,False,0.0160743511058854,0.3305872071455269,0.116138572094318,-0.17285107330441463,-0.1000642209884326,0.38729970835562355,0.18892542441030002,0.48736392934405615
29,1,2,-y,False,0.0160743511058854,0.6249251863296763,0.116138572094318,-0.17285107330441463,-0.1000642209884326,0.6816376875397729,0.18892542441030002,0.7817019085282055
29,2,2,y,False,0.20903616334898345,0.3305872071455269,0.116138572094318,-0.17285107330441463,0.09289759125466546,0.38729970835562355,0.3818872366533981,0.2944021171009581
29,2,2,-y,True,0.20903616334898345,0.6249251863296763,0.116138572094318,-0.17285107330441463,0.09289759125466546,0.6816376875397729,0.3818872366533981,0.5887400962851075
30,0,0,y,False,0.6860247430235944,-0.19190754628570517,0.7993586557367838,-0.17285107330441463,-0.11333391271318938,-0.8184151287180743,0.858875816328009,-0.7050812160048849
30,0,0,-y,True,0.6860247430235944,0.3872490943476805,0.7993586557367838,-0.17285107330441463,-0.11333391271318938,-0.23925848808468864,0.858875816328009,-0.12592457537149926
30,1,0,y,False,0.10774754294455136,-0.19190754628570517,0.7993586557367838,-0.17285107330441463,-0.6916111127922324,-0.8184151287180743,0.280598616248966,-0.1268040159258419
30,1,0,-y,False,0.10774754294455136,0.3872490943476805,0.7993586557367838,-0.17285107330441463,-0.6916111127922324,-0.23925848808468864,0.280598616248966,0.4523526247075438
30,2,0,y,False,0.433878474257682,-0.19190754628570517,0.7993586557367838,-0.17285107330441463,-0.3654801814791018,-0.8184151287180743,0.6067295475620966,-0.45293494723897254
30,2,0,-y,False,0.433878474257682,0.3872490943476805,0.7993586557367838,-0.17285107330441463,-0.3654801814791018,-0.23925848808468864,0.6067295475620966,0.12622169339441314
31,0,2,y,False,0.7626150170904253,-0.29753261611091375,0.31184001583588206,-0.17285107330441463,0.4507750012545433,-0.4365215586423812,0.93546609039484,-0.8872965598969245
31,0,2,-y,False,0.7626150170904253,0.42998025717643884,0.31184001583588206,-0.17285107330441463,0.4507750012545433,0.2909913146449714,0.93546609039484,-0.15978368660957187
31,1,2,y,False,0.7997641815545791,-0.29753261611091375,0.31184001583588206,-0.17285107330441463,0.487924165718697,-0.4365215586423812,0.9726152548589937,-0.9244457243610782
31,1,2,-y,False,0.7997641815545791,0.42998025717643884,0.31184001583588206,-0.17285107330441463,0.487924165718697,0.2909913146449714,0.9726152548589937,-0.1969328510737256
31,2,2,y,True,0.3701432259514661,-0.29753261611091375,0.31184001583588206,-0.17285107330441463,0.05830321011558404,-0.4365215586423812,0.5429942992558807,-0.4948247687579652
31,2,2,-y,False,0.3701432259514661,0.42998025717643884,0.31184001583588206,-0.17285107330441463,0.05830321011558404,0.2909913146449714,0.5429942992558807,0.23268810452938737
32,0,0,y,True,0.4714403335911612,-0.18641304636508949,0.5904390313595407,-0.17285107330441463,-0.11899869776837946,-0.6040010044202155,0.6442914068955758,-0.4850023066518361
32,0,0,-y,False,0.4714403335911612,0.3847737185647162,0.5904390313595407,-0.17285107330441463,-0.11899869776837946,-0.03281423949040985,0.6442914068955758,0.08618445827796961
32,1,0,y,False,0.803959775912162,-0.18641304636508949,0.5904390313595407,-0.17285107330441463,0.21352074455262127,-0.6040010044202155,0.9768108492165766,-0.8175217489728368
32,1,0,-y,False,0.803959775912162,0.3847737185647162,0.5904390313595407,-0.17285107330441463,0.21352074455262127,-0.03281423949040985,0.9768108492165766,-0.2463349840430311
32,2,0,y,False,0.8224200108033557,-0.18641304636508949,0.5904390313595407,-0.17285107330441463,0.23198097944381502,-0.6040010044202155,0.9952710841077703,-0.8359819838640306
32,2,0,-y,False,0.8224200108033557,0.3847737185647162,0.5904390313595407,-0.17285107330441463,0.23198097944381502,-0.03281423949040985,0.9952710841077703,-0.26479521893422486
33,0,1,y,False,0.17004419306722696,0.6426897941525596,0.19352849900951696,-0.17285107330441463,-0.023484305942290007,0.6220123684474572,0.3428952663716416,0.6454966743897472
33,0,1,-y,False,0.17004419306722696,-0.33024628083923346,0.19352849900951696,-0.17285107330441463,-0.023484305942290007,-0.3509237065443358,0.3428952663716416,-0.3274394006020458
33,1,1,y,False,0.5029923762175059,0.6426897941525596,0.19352849900951696,-0.17285107330441463,0.30946387720798896,0.6220123684474572,0.6758434495219205,0.31254849123946826
33,1,1,-y,True,0.5029923762175059,-0.33024628083923346,0.19352849900951696,-0.17285107330441463,0.30946387720798896,-0.3509237065443358,0.6758434495219205,-0.6603875837523248
33,2,1,y,False,0.797573058518239,0.6426897941525596,0.19352849900951696,-0.17285107330441463,0.604044559508722,0.6220123684474572,0.9704241318226536,0.017967808938735175
33,2,1,-y,False,0.797573058518239,-0.33024628083923346,0.19352849900951696,-0.17285107330441463,0.604044559508722,-0.3509237065443358,0.9704241318226536,-0.9549682660530578
34,0,0,y,False,0.7909275009707954,0.5581109524495815,0.6863269529320064,-0.17285107330441463,0.10460054803878904,0.04463507282198975,0.9637785742752101,-0.05996547521679929
34,0,0,-y,True,0.7909275009707954,0.4761879650593812,0.6863269529320064,-0.17285107330441463,0.10460054803878904,-0.03728791456821057,0.9637785742752101,-0.1418884626069996
34,1,0,y,False,-0.11628368343993145,0.5581109524495815,0.6863269529320064,-0.17285107330441463,-0.8026106363719379,0.04463507282198975,0.056567389864483175,0.8472457091939276
34,1,0,-y,False,-0.11628368343993145,0.4761879650593812,0.6863269529320064,-0.17285107330441463,-0.8026106363719379,-0.03728791456821057,0.056567389864483175,0.7653227218037273
34,2,0,y,False,0.3152933085845149,0.5581109524495815,0.6863269529320064,-0.17285107330441463,-0.37103364434749153,0.04463507282198975,0.4881443818889295,0.4156687171694813
34,2,0,-y,False,0.3152933085845149,0.4761879650593812,0.6863269529320064,-0.17285107330441463,-0.37103364434749153,-0.03728791456821057,0.4881443818889295,0.33374572977928096
35,0,2,y,False,0.5098386372931287,0.2385985320060513,-0.05915105396149656,-0.17285107330441463,0.5689896912546253,0.4706006592719625,0.6826897105975434,-0.0983890319826628
35,0,2,-y,False,0.5098386372931287,0.05882533730492412,-0.05915105396149656,-0.17285107330441463,0.5689896912546253,0.2908274645708353,0.6826897105975434,-0.27816222668379
35,1,2,y,False,0.7312139576805237,0.2385985320060513,-0.05915105396149656,-0.17285107330441463,0.7903650116420202,0.4706006592719625,0.9040650309849383,-0.31976435237005774
35,1,2,-y,False,0.7312139576805237,0.05882533730492412,-0.05915105396149656,-0.17285107330441463,0.7903650116420202,0.2908274645708353,0.9040650309849383,-0.4995375470711849
35,2,2,y,True,0.8003288602489391,0.2385985320060513,-0.05915105396149656,-0.17285107330441463,0.8594799142104357,0.4706006592719625,0.9731799335533537,-0.3888792549384732
35,2,2,-y,False,0.8003288602489391,0.05882533730492412,-0.05915105396149656,-0.17285107330441463,0.8594799142104357,0.2908274645708353,0.9731799335533537,-0.5686524496396004
36,0,1,y,False,0.009067615023866438,0.24869204726950045,0.47861343524393973,-0.17285107330441463,-0.4695458202200733,-0.05707031467002466,0.18191868832828106,0.41247550555004864
36,0,1,-y,False,0.009067615023866438,0.04566477679927061,0.47861343524393973,-0.17285107330441463,-0.4695458202200733,-0.2600975851402545,0.18191868832828106,0.2094482350798188
36,1,1,y,False,0.5726909953462354,0.24869204726950045,0.47861343524393973,-0.17285107330441463,0.09407756010229562,-0.05707031467002466,0.74554206865065,-0.15114787477232028
36,1,1,-y,True,0.5726909953462354,0.04566477679927061,0.47861343524393973,-0.17285107330441463,0.09407756010229562,-0.2600975851402545,0.74554206865065,-0.3541751452425501
36,2,1,y,False,0.8092843740493407,0.24869204726950045,0.47861343524393973,-0.17285107330441463,0.330670938805401,-0.05707031467002466,0.9821354473537554,-0.38774125347542565
36,2,1,-y,False,0.8092843740493407,0.04566477679927061,0.47861343524393973,-0.17285107330441463,0.330670938805401,-0.2600975851402545,0.9821354473537554,-0.5907685239456555
37,0,2,y,False,0.7878184963870183,0.30951812117386623,0.09956579606901172,-0.17285107330441463,0.6882527003180066,0.38280339840926914,0.9606695696914329,-0.3054493019087374
37,0,2,-y,False,0.7878184963870183,-0.04374840973915184,0.09956579606901172,-0.17285107330441463,0.6882527003180066,0.029536867496251062,0.9606695696914329,-0.6587158328217555
37,1,2,y,False,-0.1059033928228672,0.30951812117386623,0.09956579606901172,-0.17285107330441463,-0.20546918889187893,0.38280339840926914,0.06694768048154742,0.5882725873011481
37,1,2,-y,False,-0.1059033928228672,-0.04374840973915184,0.09956579606901172,-0.17285107330441463,-0.20546918889187893,0.029536867496251062,0.06694768048154742,0.23500605638813
37,2,2,y,False,0.31103257169726817,0.30951812117386623,0.09956579606901172,-0.17285107330441463,0.21146677562825644,0.38280339840926914,0.4838836450016828,0.1713366227810127
37,2,2,-y,True,0.31103257169726817,-0.04374840973915184,0.09956579606901172,-0.17285107330441463,0.21146677562825644,0.029536867496251062,0.4838836450016828,-0.18192990813200538
38,0,1,y,False,0.14330170847429713,0.4771834802527053,0.3755218390536115,-0.17285107330441463,-0.23222013057931434,0.27451271450350845,0.31615278177871176,0.5067328450828228
38,0,1,-y,False,0.14330170847429713,0.5545451439297011,0.3755218390536115,-0.17285107330441463,-0.23222013057931434,0.35187437818050427,0.31615278177871176,0.5840945087598186
38,1,1,y,False,0.6210506091373702,0.4771834802527053,0.3755218390536115,-0.17285107330441463,0.24552877008375873,0.27451271450350845,0.7939016824417848,0.02898394441974972
38,1,1,-y,True,0.6210506091373702,0.5545451439297011,0.3755218390536115,-0.17285107330441463,0.24552877008375873,0.35187437818050427,0.7939016824417848,0.10634560809674554
38,2,1,y,False,0.7192012672959578,0.4771834802527053,0.3755218390536115,-0.17285107330441463,0.3436794282423463,0.27451271450350845,0.8920523406003724,-0.06916671373883787
38,2,1,-y,False,0.7192012672959578,0.5545451439297011,0.3755218390536115,-0.17285107330441463,0.3436794282423463,0.35187437818050427,0.8920523406003724,0.008194949938157947
39,0,0,y,False,0.580538318908637,0.48429558639976733,-0.05486222890317549,-0.17285107330441463,0.6354005478118125,0.7120088886073574,0.7533893922130517,0.0766083407955449
39,0,0,-y,True,0.580538318908637,0.52839508043634,-0.05486222890317549,-0.17285107330441463,0.6354005478118125,0.7561083826439301,0.7533893922130517,0.12070783483211756
39,1,0,y,False,-0.13442736703316882,0.48429558639976733,-0.05486222890317549,-0.17285107330441463,-0.07956513812999333,0.7120088886073574,0.038423706271245806,0.7915740267373508
39,1,0,-y,False,-0.13442736703316882,0.52839508043634,-0.05486222890317549,-0.17285107330441463,-0.07956513812999333,0.7561083826439301,0.038423706271245806,0.8356735207739234
39,2,0,y,False,0.40723862618716566,0.48429558639976733,-0.05486222890317549,-0.17285107330441463,0.46210085509034116,0.7120088886073574,0.5800896994915803,0.2499080335170163
39,2,0,-y,False,0.40723862618716566,0.52839508043634,-0.05486222890317549,-0.17285107330441463,0.46210085509034116,0.7561083826439301,0.5800896994915803,0.29400752755358894
40,0,1,y,False,0.34651789943038125,0.17850590721377557,0.7613466365742596,-0.17285107330441463,-0.41482873714387836,-0.4099896560560694,0.5193689727347959,0.00483908108780895
40,0,1,-y,False,0.34651789943038125,0.12924909439040277,0.7613466365742596,-0.17285107330441463,-0.41482873714387836,-0.4592464688794422,0.5193689727347959,-0.04441773173556385
40,1,1,y,False,0.5012301463648754,0.17850590721377557,0.7613466365742596,-0.17285107330441463,-0.2601164902093842,-0.4099896560560694,0.67408121966929,-0.1498731658466852
40,1,1,-y,True,0.5012301463648754,0.12924909439040277,0.7613466365742596,-0.17285107330441463,-0.2601164902093842,-0.4592464688794422,0.67408121966929,-0.199129978670058
40,2,1,y,False,0.709851337658705,0.17850590721377557,0.7613466365742596,-0.17285107330441463,-0.0514952989155546,-0.4099896560560694,0.8827024109631196,-0.3584943571405148
40,2,1,-y,False,0.709851337658705,0.12924909439040277,0.7613466365742596,-0.17285107330441463,-0.0514952989155546,-0.4592464688794422,0.8827024109631196,-0.4077511699638876
41,0,1,y,False,0.2581595229570013,0.28952236735455017,0.030837623907267186,-0.17285107330441463,0.2273218990497341,0.4315358167516976,0.4310105962614159,0.2042139177019635
41,0,1,-y,False,0.2581595229570013,-0.012263132503619545,0.030837623907267186,-0.17285107330441463,0.2273218990497341,0.1297503168935279,0.4310105962614159,-0.0975715821562062
41,1,1,y,True,0.5704391922236312,0.28952236735455017,0.030837623907267186,-0.17285107330441463,0.539601568316364,0.4315358167516976,0.7432902655280458,-0.10806575156466636
41,1,1,-y,False,0.5704391922236312,-0.012263132503619545,0.030837623907267186,-0.17285107330441463,0.539601568316364,0.1297503168935279,0.7432902655280458,-0.40985125142283607
41,2,1,y,False,0.7056983343042162,0.28952236735455017,0.030837623907267186,-0.17285107330441463,0.6748607103969491,0.4315358167516976,0.8785494076086309,-0.24332489364525145
41,2,1,-y,False,0.7056983343042162,-0.012263132503619545,0.030837623907267186,-0.17285107330441463,0.6748607103969491,0.1297503168935279,0.8785494076086309,-0.5451103935034212
42,0,2,y,False,0.7347774460980077,0.3275488630523711,0.5255924913753702,-0.17285107330441463,0.20918495472263743,-0.025192555018584528,0.9076285194024223,-0.23437750974122196
42,0,2,-y,False,0.7347774460980077,0.5294430939613335,0.5255924913753702,-0.17285107330441463,0.20918495472263743,0.17670167589037789,0.9076285194024223,-0.03248327883225954
42,1,2,y,False,0.7076225478460572,0.3275488630523711,0.5255924913753702,-0.17285107330441463,0.18203005647068693,-0.025192555018584528,0.8804736211504718,-0.20722261148927146
42,1,2,-y,False,0.7076225478460572,0.5294430939613335,0.5255924913753702,-0.17285107330441463,0.18203005647068693,0.17670167589037789,0.8804736211504718,-0.0053283805803090445
42,2,2,y,True,0.7769278618422248,0.3275488630523711,0.5255924913753702,-0.17285107330441463,0.2513353704668546,-0.025192555018584528,0.9497789351466395,-0.27652792548543914
42,2,2,-y,False,0.7769278618422248,0.5294430939613335,0.5255924913753702,-0.17285107330441463,0.2513353704668546,0.17670167589037789,0.9497789351466395,-0.07463369457647673
43,0,1,y,False,0.2749969099933196,0.5755977622324053,0.20343587296402532,-0.17285107330441463,0.07156103702929428,0.5450129625727946,0.44784798329773423,0.47345192554350035
43,0,1,-y,False,0.2749969099933196,0.47121352236658254,0.20343587296402532,-0.17285107330441463,0.07156103702929428,0.44062872270697184,0.44784798329773423,0.36906768567767756
43,1,1,y,False,0.5155164520194973,0.5755977622324053,0.20343587296402532,-0.17285107330441463,0.31208057905547193,0.5450129625727946,0.6883675253239119,0.2329323835173227
43,1,1,-y,True,0.5155164520194973,0.47121352236658254,0.20343587296402532,-0.17285107330441463,0.31208057905547193,0.44062872270697184,0.6883675253239119,0.1285481436514999
43,2,1,y,False,0.739572059876096,0.5755977622324053,0.20343587296402532,-0.17285107330441463,0.5361361869120707,0.5450129625727946,0.9124231331805106,0.008876775660723979
43,2,1,-y,False,0.739572059876096,0.47121352236658254,0.20343587296402532,-0.17285107330441463,0.5361361869120707,0.44062872270697184,0.9124231331805106,-0.09550746420509881
44,0,1,y,False,0.5772962361341456,0.10222553782897137,0.7313697287108205,-0.17285107330441463,-0.1540734925766749,-0.4562931175774345,0.7501473094385602,-0.3022196250007596
44,0,1,-y,False,0.5772962361341456,0.20286295294422985,0.7313697287108205,-0.17285107330441463,-0.1540734925766749,-0.35565570246217604,0.7501473094385602,-0.20158220988550113
44,1,1,y,True,0.1065515534332917,0.10222553782897137,0.7313697287108205,-0.17285107330441463,-0.6248181752775288,-0.4562931175774345,0.2794026267377063,0.1685250577000943
44,1,1,-y,False,0.1065515534332917,0.20286295294422985,0.7313697287108205,-0.17285107330441463,-0.6248181752775288,-0.35565570246217604,0.2794026267377063,0.26916247281535277
44,2,1,y,False,0.44352177807903104,0.10222553782897137,0.7313697287108205,-0.17285107330441463,-0.2878479506317895,-0.4562931175774345,0.6163728513834457,-0.16844516694564504
44,2,1,-y,False,0.44352177807903104,0.20286295294422985,0.7313697287108205,-0.17285107330441463,-0.2878479506317895,-0.35565570246217604,0.6163728513834457,-0.06780775183038656
45,0,2,y,False,0.38961202139789464,0.36155041727779746,-0.08044603500340486,-0.17285107330441463,0.4700580564012995,0.614847525585617,0.5624630947023093,0.14478946918431745
45,0,2,-y,False,0.38961202139789464,-0.1376513199597582,-0.08044603500340486,-0.17285107330441463,0.4700580564012995,0.11564578834806127,0.5624630947023093,-0.3544122680532382
45,1,2,y,False,0.21988228025170997,0.36155041727779746,-0.08044603500340486,-0.17285107330441463,0.30032831525511483,0.614847525585617,0.3927333535561246,0.3145192103305021
45,1,2,-y,False,0.21988228025170997,-0.1376513199597582,-0.08044603500340486,-0.17285107330441463,0.30032831525511483,0.11564578834806127,0.3927333535561246,-0.18468252690705356
45,2,2,y,True,0.22300354615123297,0.36155041727779746,-0.08044603500340486,-0.17285107330441463,0.3034495811546378,0.614847525585617,0.3958546194556476,0.3113979444309791
45,2,2,-y,False,0.22300354615123297,-0.1376513199597582,-0.08044603500340486,-0.17285107330441463,0.3034495811546378,0.11564578834806127,0.3958546194556476,-0.18780379280657655
46,0,2,y,False,-0.063790780271475,-0.05334960001736988,0.6006873925704781,-0.17285107330441463,-0.6644781728419531,-0.48118591928343335,0.10906029303293963,0.18329225355851975
46,0,2,-y,False,-0.063790780271475,0.31533911207529286,0.6006873925704781,-0.17285107330441463,-0.6644781728419531,-0.11249720719077061,0.10906029303293963,0.5519809656511825
46,1,2,y,False,0.5898071544996668,-0.05334960001736988,0.6006873925704781,-0.17285107330441463,-0.010880238070811288,-0.48118591928343335,0.7626582278040814,-0.47030568121262206
46,1,2,-y,False,0.5898071544996668,0.31533911207529286,0.6006873925704781,-0.17285107330441463,-0.010880238070811288,-0.11249720719077061,0.7626582278040814,-0.10161696911995932
46,2,2,y,False,0.8195865350010223,-0.05334960001736988,0.6006873925704781,-0.17285107330441463,0.2188991424305442,-0.48118591928343335,0.9924376083054369,-0.7000850617139776
46,2,2,-y,True,0.8195865350010223,0.31533911207529286,0.6006873925704781,-0.17285107330441463,0.2188991424305442,-0.11249720719077061,0.9924376083054369,-0.3313963496213148
47,0,0,y,True,0.7570492409233651,0.4480822962450901,0.2101562170444531,-0.17285107330441463,0.546893023878912,0.41077715250505165,0.9299003142277797,-0.1361158713738604
47,0,0,-y,False,0.7570492409233651,0.6503740899305512,0.2101562170444531,-0.17285107330441463,0.546893023878912,0.6130689461905128,0.9299003142277797,0.06617592231160074
47,1,0,y,False,0.12302460304273666,0.4480822962450901,0.2101562170444531,-0.17285107330441463,-0.08713161400171643,0.41077715250505165,0.2958756763471513,0.4979087665067681
47,1,0,-y,False,0.12302460304273666,0.6503740899305512,0.2101562170444531,-0.17285107330441463,-0.08713161400171643,0.6130689461905128,0.2958756763471513,0.7002005601922292
47,2,0,y,False,0.15963201722411213,0.4480822962450901,0.2101562170444531,-0.17285107330441463,-0.050524199820340954,0.41077715250505165,0.33248309052852676,0.4613013523253926
47,2,0,-y,False,0.15963201722411213,0.6503740899305512,0.2101562170444531,-0.17285107330441463,-0.050524199820340954,0.6130689461905128,0.33248309052852676,0.6635931460108537
48,0,1,y,False,0.34435428009633995,-0.07949329883122402,0.5482131658044622,-0.17285107330441463,-0.20385888570812227,-0.4548553913312716,0.5172053534007546,-0.25099650562314935
48,0,1,-y,False,0.34435428009633995,0.3305779766385939,0.5482131658044622,-0.17285107330441463,-0.20385888570812227,-0.0447841158614537,0.5172053534007546,0.15907476984666857
48,1,1,y,True,0.42080365226364336,-0.07949329883122402,0.5482131658044622,-0.17285107330441463,-0.12740951354081886,-0.4548553913312716,0.593654725568058,-0.32744587779045276
48,1,1,-y,False,0.42080365226364336,0.3305779766385939,0.5482131658044622,-0.17285107330441463,-0.12740951354081886,-0.0447841158614537,0.593654725568058,0.08262539767936516
48,2,1,y,False,0.7659124404642057,-0.07949329883122402,0.5482131658044622,-0.17285107330441463,0.21769927465974348,-0.4548553913312716,0.9387635137686203,-0.6725546659910151
48,2,1,-y,False,0.7659124404642057,0.3305779766385939,0.5482131658044622,-0.17285107330441463,0.21769927465974348,-0.0447841158614537,0.9387635137686203,-0.2624833905211972
49,0,0,y,False,0.0659460729575585,-0.28923981540086174,0.0969056931384138,-0.17285107330441463,-0.030959620180855296,-0.2132944352348609,0.23879714626197313,-0.18233481505400562
49,0,0,-y,True,0.0659460729575585,0.4269315828953637,0.0969056931384138,-0.17285107330441463,-0.030959620180855296,0.5028769630613645,0.23879714626197313,0.5338365832422198
49,1,0,y,False,0.6832754244781967,-0.28923981540086174,0.0969056931384138,-0.17285107330441463,0.5863697313397829,-0.2132944352348609,0.8561264977826113,-0.7996641665746438
49,1,0,-y,False,0.6832754244781967,0.4269315828953637,0.0969056931384138,-0.17285107330441463,0.5863697313397829,0.5028769630613645,0.8561264977826113,-0.08349276827841834
49,2,0,y,False,0.6950960224347824,-0.28923981540086174,0.0969056931384138,-0.17285107330441463,0.5981903292963686,-0.2132944352348609,0.867947095739197,-0.8114847645312295
49,2,0,-y,False,0.6950960224347824,0.4269315828953637,0.0969056931384138,-0.17285107330441463,0.5981903292963686,0.5028769630613645,0.867947095739197,-0.09531336623500408
50,0,2,y,False,0.3839807966519828,0.5932992018622798,0.3863976318489044,-0.17285107330441463,-0.002416835196921596,0.37975264331779,0.5568318699563974,0.3821694785147116
50,0,2,-y,False,0.3839807966519828,-0.15790916766030705,0.3863976318489044,-0.17285107330441463,-0.002416835196921596,-0.37145572620479683,0.5568318699563974,-0.36903889100787524
50,1,2,y,False,0.7590633318537527,0.5932992018622798,0.3863976318489044,-0.17285107330441463,0.37266570000484833,0.37975264331779,0.9319144051581674,0.007086943312941685
50,1,2,-y,False,0.7590633318537527,-0.15790916766030705,0.3863976318489044,-0.17285107330441463,0.37266570000484833,-0.37145572620479683,0.9319144051581674,-0.7441214262096452
50,2,2,y,True,0.7938012368199452,0.5932992018622798,0.3863976318489044,-0.17285107330441463,0.4074036049710408,0.37975264331779,0.9666523101243598,-0.02765096165325076
50,2,2,-y,False,0.7938012368199452,-0.15790916766030705,0.3863976318489044,-0.17285107330441463,0.4074036049710408,-0.37145572620479683,0.9666523101243598,-0.7788593311758376
51,0,0,y,True,0.39396900211313834,0.16021405266840816,0.26250080103937634,-0.17285107330441463,0.131468201073762,0.07056432493344644,0.566820075417553,-0.06090387614031556
51,0,0,-y,False,0.39396900211313834,0.1483327303216555,0.26250080103937634,-0.17285107330441463,0.131468201073762,0.05868300258669379,0.566820075417553,-0.07278519848706821
51,1,0,y,False,0.5852081019660034,0.16021405266840816,0.26250080103937634,-0.17285107330441463,0.322707300926627,0.07056432493344644,0.758059175270418,-0.2521429759931806
51,1,0,-y,False,0.5852081019660034,0.1483327303216555,0.26250080103937634,-0.17285107330441463,0.322707300926627,0.05868300258669379,0.758059175270418,-0.26402429833993324
51,2,0,y,False,0.6064490068099673,0.16021405266840816,0.26250080103937634,-0.17285107330441463,0.34394820577059093,0.07056432493344644,0.7793000801143819,-0.2733838808371445
51,2,0,-y,False,0.6064490068099673,0.1483327303216555,0.26250080103937634,-0.17285107330441463,0.34394820577059093,0.05868300258669379,0.7793000801143819,-0.28526520318389714
52,0,0,y,False,0.2608663383078351,0.5340428750165813,0.779631869604696,-0.17285107330441463,-0.5187655312968609,-0.07273792128370005,0.43371741161224975,0.4460276100131608
52,0,0,-y,False,0.2608663383078351,0.30270656235244076,0.779631869604696,-0.17285107330441463,-0.5187655312968609,-0.3040742339478406,0.43371741161224975,0.21469129734902026
52,1,0,y,False,0.2608663383078351,0.5340428750165813,0.779631869604696,-0.17285107330441463,-0.5187655312968609,-0.07273792128370005,0.43371741161224975,0.4460276100131608
52,1,0,-y,False,0.2608663383078351,0.30270656235244076,0.779631869604696,-0.17285107330441463,-0.5187655312968609,-0.3040742339478406,0.43371741161224975,0.21469129734902026
52,2,0,y,False,0.2608663383078351,0.5340428750165813,0.779631869604696,-0.17285107330441463,-0.5187655312968609,-0.07273792128370005,0.43371741161224975,0.4460276100131608
52,2,0,-y,False,0.2608663383078351,0.30270656235244076,0.779631869604696,-0.17285107330441463,-0.5187655312968609,-0.3040742339478406,0.43371741161224975,0.21469129734902026
53,0,0,y,True,0.8120149931891518,-0.014663640882616846,0.12051426454107883,-0.17285107330441463,0.691500728648073,0.03767316788071895,0.9848660664935664,-0.653827560767354
53,0,0,-y,False,0.8120149931891518,0.2910978494517025,0.12051426454107883,-0.17285107330441463,0.691500728648073,0.34343465821503827,0.9848660664935664,-0.3480660704330347
53,1,0,y,False,-0.10287686826558229,-0.014663640882616846,0.12051426454107883,-0.17285107330441463,-0.22339113280666112,0.03767316788071895,0.06997420503883234,0.26106430068738007
53,1,0,-y,False,-0.10287686826558229,0.2910978494517025,0.12051426454107883,-0.17285107330441463,-0.22339113280666112,0.34343465821503827,0.06997420503883234,0.5668257910216994
53,2,0,y,False,0.5310495366870214,-0.014663640882616846,0.12051426454107883,-0.17285107330441463,0.41053527214594254,0.03767316788071895,0.703900609991436,-0.3728621042652236
53,2,0,-y,False,0.5310495366870214,0.2910978494517025,0.12051426454107883,-0.17285107330441463,0.41053527214594254,0.34343465821503827,0.703900609991436,-0.06710061393090427
54,0,1,y,False,-0.14331607631633858,-0.05694879750288351,0.4007286636536769,-0.17285107330441463,-0.5440447399700155,-0.28482638785214576,0.029534996988076045,0.2592183521178697
54,0,1,-y,False,-0.14331607631633858,0.653245871981909,0.4007286636536769,-0.17285107330441463,-0.5440447399700155,0.4253682816326467,0.029534996988076045,0.9694130216026622
54,1,1,y,True,-0.05886567315636171,-0.05694879750288351,0.4007286636536769,-0.17285107330441463,-0.4595943368100386,-0.28482638785214576,0.11398540014805292,0.17476794895789283
54,1,1,-y,False,-0.05886567315636171,0.653245871981909,0.4007286636536769,-0.17285107330441463,-0.4595943368100386,0.4253682816326467,0.11398540014805292,0.8849626184426853
54,2,1,y,False,0.24592663623334943,-0.05694879750288351,0.4007286636536769,-0.17285107330441463,-0.15480202742032745,-0.28482638785214576,0.41877770953776405,-0.1300243604318183
54,2,1,-y,False,0.24592663623334943,0.653245871981909,0.4007286636536769,-0.17285107330441463,-0.15480202742032745,0.4253682816326467,0.41877770953776405,0.5801703090529742
55,0,0,y,False,0.3582363673106954,0.6116305551041279,0.19614552195125157,-0.17285107330441463,0.16209084535944385,0.588336106457291,0.53108744061511,0.4262452610978471
55,0,0,-y,True,0.3582363673106954,0.5933234565887062,0.19614552195125157,-0.17285107330441463,0.16209084535944385,0.5700290079418693,0.53108744061511,0.40793816258242543
55,1,0,y,False,0.5673549171643231,0.6116305551041279,0.19614552195125157,-0.17285107330441463,0.3712093952130715,0.588336106457291,0.7402059904687377,0.21712671124421945
