puzzle,idx,frac_target,anchor,d,d_bits,band_frac,offset_from_anchor,is_true_d,k_bits,rx_match,ry_match,lined_up,formula_roundtrip
140,25,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545245142,140,0.494849,1090518,False,255,False,False,False,True
140,26,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742543064106,140,0.494849,-1090518,False,254,False,False,False,True
140,27,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545329028,140,0.494849,1174404,False,256,False,False,False,True
140,28,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542980220,140,0.494849,-1174404,False,256,False,False,False,True
140,29,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545412914,140,0.494849,1258290,False,255,False,False,False,True
140,30,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542896334,140,0.494849,-1258290,False,255,False,False,False,True
140,31,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545496800,140,0.494849,1342176,False,256,False,False,False,True
140,32,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542812448,140,0.494849,-1342176,False,256,False,False,False,True
140,33,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545580686,140,0.494849,1426062,False,255,False,False,False,True
140,34,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542728562,140,0.494849,-1426062,False,255,False,False,False,True
140,35,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545664572,140,0.494849,1509948,False,256,False,False,False,True
140,36,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542644676,140,0.494849,-1509948,False,256,False,False,False,True
140,37,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545748458,140,0.494849,1593834,False,254,False,False,False,True
140,38,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542560790,140,0.494849,-1593834,False,255,False,False,False,True
140,39,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545832344,140,0.494849,1677720,False,256,False,False,False,True
140,40,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542476904,140,0.494849,-1677720,False,256,False,False,False,True
140,41,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742545916230,140,0.494849,1761606,False,254,False,False,False,True
140,42,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542393018,140,0.494849,-1761606,False,255,False,False,False,True
140,43,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546000116,140,0.494849,1845492,False,256,False,False,False,True
140,44,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542309132,140,0.494849,-1845492,False,256,False,False,False,True
140,45,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546084002,140,0.494849,1929378,False,253,False,False,False,True
140,46,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542225246,140,0.494849,-1929378,False,256,False,False,False,True
140,47,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546167888,140,0.494849,2013264,False,256,False,False,False,True
140,48,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542141360,140,0.494849,-2013264,False,251,False,False,False,True
140,49,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546251774,140,0.494849,2097150,False,252,False,False,False,True
140,50,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742542057474,140,0.494849,-2097150,False,256,False,False,False,True
140,51,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546335660,140,0.494849,2181036,False,256,False,False,False,True
140,52,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541973588,140,0.494849,-2181036,False,253,False,False,False,True
140,53,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546419546,140,0.494849,2264922,False,256,False,False,False,True
140,54,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541889702,140,0.494849,-2264922,False,256,False,False,False,True
140,55,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546503432,140,0.494849,2348808,False,255,False,False,False,True
140,56,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541805816,140,0.494849,-2348808,False,254,False,False,False,True
140,57,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546587318,140,0.494849,2432694,False,256,False,False,False,True
140,58,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541721930,140,0.494849,-2432694,False,256,False,False,False,True
140,59,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546671204,140,0.494849,2516580,False,255,False,False,False,True
140,60,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541638044,140,0.494849,-2516580,False,254,False,False,False,True
140,61,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546755090,140,0.494849,2600466,False,256,False,False,False,True
140,62,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541554158,140,0.494849,-2600466,False,256,False,False,False,True
140,63,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546838976,140,0.494849,2684352,False,255,False,False,False,True
140,64,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541470272,140,0.494849,-2684352,False,255,False,False,False,True
140,65,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742546922862,140,0.494849,2768238,False,256,False,False,False,True
140,66,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541386386,140,0.494849,-2768238,False,256,False,False,False,True
140,67,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547006748,140,0.494849,2852124,False,255,False,False,False,True
140,68,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541302500,140,0.494849,-2852124,False,255,False,False,False,True
140,69,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547090634,140,0.494849,2936010,False,256,False,False,False,True
140,70,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541218614,140,0.494849,-2936010,False,256,False,False,False,True
140,71,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547174520,140,0.494849,3019896,False,254,False,False,False,True
140,72,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541134728,140,0.494849,-3019896,False,255,False,False,False,True
140,73,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547258406,140,0.494849,3103782,False,256,False,False,False,True
140,74,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742541050842,140,0.494849,-3103782,False,256,False,False,False,True
140,75,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547342292,140,0.494849,3187668,False,254,False,False,False,True
140,76,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540966956,140,0.494849,-3187668,False,255,False,False,False,True
140,77,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547426178,140,0.494849,3271554,False,256,False,False,False,True
140,78,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540883070,140,0.494849,-3271554,False,256,False,False,False,True
140,79,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547510064,140,0.494849,3355440,False,253,False,False,False,True
140,80,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540799184,140,0.494849,-3355440,False,256,False,False,False,True
140,81,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547593950,140,0.494849,3439326,False,256,False,False,False,True
140,82,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540715298,140,0.494849,-3439326,False,252,False,False,False,True
140,83,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547677836,140,0.494849,3523212,False,252,False,False,False,True
140,84,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540631412,140,0.494849,-3523212,False,256,False,False,False,True
140,85,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547761722,140,0.494849,3607098,False,256,False,False,False,True
140,86,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540547526,140,0.494849,-3607098,False,253,False,False,False,True
140,87,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547845608,140,0.494849,3690984,False,256,False,False,False,True
140,88,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540463640,140,0.494849,-3690984,False,256,False,False,False,True
140,89,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742547929494,140,0.494849,3774870,False,255,False,False,False,True
140,90,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540379754,140,0.494849,-3774870,False,254,False,False,False,True
140,91,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742548013380,140,0.494849,3858756,False,256,False,False,False,True
140,92,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540295868,140,0.494849,-3858756,False,256,False,False,False,True
140,93,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742548097266,140,0.494849,3942642,False,255,False,False,False,True
140,94,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540211982,140,0.494849,-3942642,False,254,False,False,False,True
140,95,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742548181152,140,0.494849,4026528,False,256,False,False,False,True
140,96,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540128096,140,0.494849,-4026528,False,256,False,False,False,True
140,97,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742548265038,140,0.494849,4110414,False,255,False,False,False,True
140,98,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742540044210,140,0.494849,-4110414,False,255,False,False,False,True
140,99,0.58,1041757881375718807446881304534742544154624,1041757881375718807446881304534742548348924,140,0.494849,4194300,False,256,False,False,False,True
145,0,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412947968,145,0.494849,0,False,253,False,False,False,True
145,1,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413031854,145,0.494849,83886,False,254,False,False,False,True
145,2,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412864082,145,0.494849,-83886,False,249,False,False,False,True
145,3,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413115740,145,0.494849,167772,False,255,False,False,False,True
145,4,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412780196,145,0.494849,-167772,False,256,False,False,False,True
145,5,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413199626,145,0.494849,251658,False,255,False,False,False,True
145,6,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412696310,145,0.494849,-251658,False,256,False,False,False,True
145,7,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413283512,145,0.494849,335544,False,255,False,False,False,True
145,8,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412612424,145,0.494849,-335544,False,256,False,False,False,True
145,9,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413367398,145,0.494849,419430,False,256,False,False,False,True
145,10,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412528538,145,0.494849,-419430,False,256,False,False,False,True
145,11,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413451284,145,0.494849,503316,False,256,False,False,False,True
145,12,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412444652,145,0.494849,-503316,False,256,False,False,False,True
145,13,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413535170,145,0.494849,587202,False,256,False,False,False,True
145,14,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412360766,145,0.494849,-587202,False,255,False,False,False,True
145,15,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413619056,145,0.494849,671088,False,256,False,False,False,True
145,16,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412276880,145,0.494849,-671088,False,255,False,False,False,True
145,17,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413702942,145,0.494849,754974,False,256,False,False,False,True
145,18,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412192994,145,0.494849,-754974,False,254,False,False,False,True
145,19,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413786828,145,0.494849,838860,False,253,False,False,False,True
145,20,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412109108,145,0.494849,-838860,False,254,False,False,False,True
145,21,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413870714,145,0.494849,922746,False,254,False,False,False,True
145,22,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761412025222,145,0.494849,-922746,False,251,False,False,False,True
145,23,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761413954600,145,0.494849,1006632,False,255,False,False,False,True
145,24,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411941336,145,0.494849,-1006632,False,256,False,False,False,True
145,25,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414038486,145,0.494849,1090518,False,255,False,False,False,True
145,26,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411857450,145,0.494849,-1090518,False,256,False,False,False,True
145,27,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414122372,145,0.494849,1174404,False,255,False,False,False,True
145,28,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411773564,145,0.494849,-1174404,False,256,False,False,False,True
145,29,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414206258,145,0.494849,1258290,False,256,False,False,False,True
145,30,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411689678,145,0.494849,-1258290,False,256,False,False,False,True
145,31,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414290144,145,0.494849,1342176,False,256,False,False,False,True
145,32,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411605792,145,0.494849,-1342176,False,256,False,False,False,True
145,33,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414374030,145,0.494849,1426062,False,256,False,False,False,True
145,34,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411521906,145,0.494849,-1426062,False,255,False,False,False,True
145,35,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414457916,145,0.494849,1509948,False,256,False,False,False,True
145,36,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411438020,145,0.494849,-1509948,False,255,False,False,False,True
145,37,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414541802,145,0.494849,1593834,False,256,False,False,False,True
145,38,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411354134,145,0.494849,-1593834,False,254,False,False,False,True
145,39,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414625688,145,0.494849,1677720,False,252,False,False,False,True
145,40,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411270248,145,0.494849,-1677720,False,254,False,False,False,True
145,41,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414709574,145,0.494849,1761606,False,254,False,False,False,True
145,42,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411186362,145,0.494849,-1761606,False,252,False,False,False,True
145,43,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414793460,145,0.494849,1845492,False,254,False,False,False,True
145,44,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411102476,145,0.494849,-1845492,False,256,False,False,False,True
145,45,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414877346,145,0.494849,1929378,False,255,False,False,False,True
145,46,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761411018590,145,0.494849,-1929378,False,256,False,False,False,True
145,47,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761414961232,145,0.494849,2013264,False,255,False,False,False,True
145,48,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410934704,145,0.494849,-2013264,False,256,False,False,False,True
145,49,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415045118,145,0.494849,2097150,False,256,False,False,False,True
145,50,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410850818,145,0.494849,-2097150,False,256,False,False,False,True
145,51,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415129004,145,0.494849,2181036,False,256,False,False,False,True
145,52,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410766932,145,0.494849,-2181036,False,256,False,False,False,True
145,53,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415212890,145,0.494849,2264922,False,256,False,False,False,True
145,54,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410683046,145,0.494849,-2264922,False,255,False,False,False,True
145,55,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415296776,145,0.494849,2348808,False,256,False,False,False,True
145,56,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410599160,145,0.494849,-2348808,False,255,False,False,False,True
145,57,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415380662,145,0.494849,2432694,False,256,False,False,False,True
145,58,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410515274,145,0.494849,-2432694,False,255,False,False,False,True
145,59,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415464548,145,0.494849,2516580,False,251,False,False,False,True
145,60,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410431388,145,0.494849,-2516580,False,254,False,False,False,True
145,61,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415548434,145,0.494849,2600466,False,253,False,False,False,True
145,62,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410347502,145,0.494849,-2600466,False,253,False,False,False,True
145,63,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415632320,145,0.494849,2684352,False,254,False,False,False,True
145,64,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410263616,145,0.494849,-2684352,False,256,False,False,False,True
145,65,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415716206,145,0.494849,2768238,False,255,False,False,False,True
145,66,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410179730,145,0.494849,-2768238,False,256,False,False,False,True
145,67,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415800092,145,0.494849,2852124,False,255,False,False,False,True
145,68,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410095844,145,0.494849,-2852124,False,256,False,False,False,True
145,69,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415883978,145,0.494849,2936010,False,256,False,False,False,True
145,70,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761410011958,145,0.494849,-2936010,False,256,False,False,False,True
145,71,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761415967864,145,0.494849,3019896,False,256,False,False,False,True
145,72,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409928072,145,0.494849,-3019896,False,256,False,False,False,True
145,73,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416051750,145,0.494849,3103782,False,256,False,False,False,True
145,74,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409844186,145,0.494849,-3103782,False,255,False,False,False,True
145,75,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416135636,145,0.494849,3187668,False,256,False,False,False,True
145,76,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409760300,145,0.494849,-3187668,False,255,False,False,False,True
145,77,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416219522,145,0.494849,3271554,False,256,False,False,False,True
145,78,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409676414,145,0.494849,-3271554,False,255,False,False,False,True
145,79,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416303408,145,0.494849,3355440,False,248,False,False,False,True
145,80,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409592528,145,0.494849,-3355440,False,254,False,False,False,True
145,81,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416387294,145,0.494849,3439326,False,253,False,False,False,True
145,82,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409508642,145,0.494849,-3439326,False,253,False,False,False,True
145,83,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416471180,145,0.494849,3523212,False,254,False,False,False,True
145,84,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409424756,145,0.494849,-3523212,False,249,False,False,False,True
145,85,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416555066,145,0.494849,3607098,False,255,False,False,False,True
145,86,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409340870,145,0.494849,-3607098,False,256,False,False,False,True
145,87,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416638952,145,0.494849,3690984,False,255,False,False,False,True
145,88,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409256984,145,0.494849,-3690984,False,256,False,False,False,True
145,89,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416722838,145,0.494849,3774870,False,255,False,False,False,True
145,90,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409173098,145,0.494849,-3774870,False,256,False,False,False,True
145,91,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416806724,145,0.494849,3858756,False,256,False,False,False,True
145,92,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409089212,145,0.494849,-3858756,False,256,False,False,False,True
145,93,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416890610,145,0.494849,3942642,False,256,False,False,False,True
145,94,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761409005326,145,0.494849,-3942642,False,256,False,False,False,True
145,95,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761416974496,145,0.494849,4026528,False,256,False,False,False,True
145,96,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761408921440,145,0.494849,-4026528,False,255,False,False,False,True
145,97,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761417058382,145,0.494849,4110414,False,256,False,False,False,True
145,98,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761408837554,145,0.494849,-4110414,False,255,False,False,False,True
145,99,0.58,33336252204023001838300201745111761412947968,33336252204023001838300201745111761417142268,145,0.494849,4194300,False,256,False,False,False,True
150,0,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214334976,150,0.494849,0,False,256,False,False,False,True
150,1,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214418862,150,0.494849,83886,False,256,False,False,False,True
150,2,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214251090,150,0.494849,-83886,False,256,False,False,False,True
150,3,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214502748,150,0.494849,167772,False,253,False,False,False,True
150,4,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214167204,150,0.494849,-167772,False,255,False,False,False,True
150,5,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214586634,150,0.494849,251658,False,255,False,False,False,True
150,6,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214083318,150,0.494849,-251658,False,255,False,False,False,True
150,7,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214670520,150,0.494849,335544,False,255,False,False,False,True
150,8,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213999432,150,0.494849,-335544,False,253,False,False,False,True
150,9,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214754406,150,0.494849,419430,False,256,False,False,False,True
150,10,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213915546,150,0.494849,-419430,False,256,False,False,False,True
150,11,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214838292,150,0.494849,503316,False,256,False,False,False,True
150,12,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213831660,150,0.494849,-503316,False,256,False,False,False,True
150,13,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365214922178,150,0.494849,587202,False,256,False,False,False,True
150,14,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213747774,150,0.494849,-587202,False,256,False,False,False,True
150,15,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215006064,150,0.494849,671088,False,254,False,False,False,True
150,16,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213663888,150,0.494849,-671088,False,255,False,False,False,True
150,17,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215089950,150,0.494849,754974,False,255,False,False,False,True
150,18,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213580002,150,0.494849,-754974,False,254,False,False,False,True
150,19,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215173836,150,0.494849,838860,False,255,False,False,False,True
150,20,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213496116,150,0.494849,-838860,False,253,False,False,False,True
150,21,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215257722,150,0.494849,922746,False,256,False,False,False,True
150,22,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213412230,150,0.494849,-922746,False,256,False,False,False,True
150,23,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215341608,150,0.494849,1006632,False,256,False,False,False,True
150,24,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213328344,150,0.494849,-1006632,False,256,False,False,False,True
150,25,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215425494,150,0.494849,1090518,False,256,False,False,False,True
150,26,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213244458,150,0.494849,-1090518,False,256,False,False,False,True
150,27,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215509380,150,0.494849,1174404,False,254,False,False,False,True
150,28,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213160572,150,0.494849,-1174404,False,255,False,False,False,True
150,29,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215593266,150,0.494849,1258290,False,255,False,False,False,True
150,30,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365213076686,150,0.494849,-1258290,False,254,False,False,False,True
150,31,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215677152,150,0.494849,1342176,False,256,False,False,False,True
150,32,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212992800,150,0.494849,-1342176,False,252,False,False,False,True
150,33,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215761038,150,0.494849,1426062,False,256,False,False,False,True
150,34,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212908914,150,0.494849,-1426062,False,256,False,False,False,True
150,35,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215844924,150,0.494849,1509948,False,256,False,False,False,True
150,36,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212825028,150,0.494849,-1509948,False,256,False,False,False,True
150,37,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365215928810,150,0.494849,1593834,False,250,False,False,False,True
150,38,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212741142,150,0.494849,-1593834,False,256,False,False,False,True
150,39,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216012696,150,0.494849,1677720,False,254,False,False,False,True
150,40,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212657256,150,0.494849,-1677720,False,255,False,False,False,True
150,41,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216096582,150,0.494849,1761606,False,255,False,False,False,True
150,42,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212573370,150,0.494849,-1761606,False,254,False,False,False,True
