source,tag,step,x,y,log2_sqrt_x,log2_sqrt_y,delta_x,delta_y,min_delta,closer,ratio_pmn_over_sqrt,is_p135_pubkey,x_eq_p135_px
00_Projects\patent\puzzle135da.txt,puzzle135da,99,18022806130966754161806458693176512864050605411146785578268074139465999774170,87362374025321383590989722419305356759222106191224750479325721503552998087579,126.65817943305045,127.7967736363442,1.6875227135583952,0.5489285102646454,0.5489285102646454,y,1.4629987230662471,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,100,32230364176333976493683588883926929622832420123567956212518123198475224148944,63558451873465785416347971997800703733399150756467345491863821847028536633687,127.07747785059213,127.56730959803723,1.2682242960167045,0.778392548571614,0.778392548571614,y,1.7152187103903045,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,101,6763901638628243930277374719146579886957986774695192756936901586939145037303,105201949672359962336771051360364220288735006548316040054659234747686411073506,125.9512313983145,127.93081237409349,2.394470748294335,0.414889772515356,0.414889772515356,y,1.3331968118036355,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,102,2659646721736027210215044693512288829839641741062989607127166480991046048127,81935470560812123097362859317538796084999211221642105072374961154582926905775,125.27792087161909,127.75051167673182,3.0677812749897573,0.5951904698770193,0.5951904698770193,y,1.510672016843773,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,103,94651366635170443723974461021641152202759941276028520555581817251911621346937,4283103362680086124044691229770894321891729983522805474274000977738925690702,127.85457927402261,125.62163180513556,0.49112287258623466,2.724070341473282,0.49112287258623466,x,1.4055384031096483,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,104,94808177757840358676098478803565922119644921148673290605592945254216829156618,23867442648467625940087854116148787598575293667808183039881918733119338414085,127.85577335839253,126.86078960204175,0.48992878821631536,1.4849125445670959,0.48992878821631536,x,1.4043755537028058,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,105,8761932878062216926583318802004492322959285035111694899880628999338104390902,114667478473561600829504900129469030885940480576755027623092061781709116980480,126.13792813965024,127.99295979218067,2.2077740069585925,0.35274235442817364,0.35274235442817364,y,1.2769856866795808,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,106,94076048677630708805593950768512997519722288380142892655284719275221473589201,96521333607515758935675777331278479569563766680892212715347003797520405610184,127.85018133886335,127.86869153021675,0.49552080774549745,0.47701061639208986,0.47701061639208986,y,1.391856634079791,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,107,109897731829426266610277241519150831347641159331061564270994962333696624431405,34209894042368906426441741318300686374690528518159190524633050299186028589246,127.96231245862637,127.12047442356067,0.3833896879824676,1.225227723048175,0.3833896879824676,x,1.3044030214475404,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,108,6476342886071368927109334967144297560185610742513942279738923772577870406108,59865816393365108574651473848077929892445135116533804110788280176883661636057,125.91989324341715,127.52413383262703,2.4258089031916947,0.821568313981808,0.821568313981808,y,1.7673261602281791,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,109,76761771669385828930470693895483526554790418880566841999616560246501615432643,14161793917747972303231110479714545743703602677791846942628101296026509137347,127.70346161045164,126.48426961951469,0.642240536157205,1.8614325270941512,0.642240536157205,x,1.560751157950443,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,110,106952928971699161993294555121556637571175110890291461402825378047842811573044,101441358263860150966554638340301848413811568393120743131200592639303896454800,127.94271964923065,127.90455463711092,0.4029824973781844,0.4411475094979266,0.4029824973781844,x,1.3222385637885403,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,111,35485043208962997315187995016370364950649836774002743527103145520563531177170,112017095753569953063470258857028942807106777981584682297442467265736048322166,127.14687313725163,127.9760911178617,1.198829009357215,0.36961102874714025,0.36961102874714025,y,1.2920044407660658,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,112,108926331940832335288905060505670444747587220438616292345345603297440564964722,114374368718483430660799274004138781956149807134600330661102363408728076946076,127.95590803041283,127.9911135434444,0.3897941161960138,0.35458860316443586,0.35458860316443586,y,1.2786209195907505,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,113,15038130937064684247962164181704025710962937918261839565233615845567969523939,99703809651005565156357472526429567845738713918830405568484281566969487246306,126.52758023977968,127.8920919210185,1.8181219068291636,0.4536102255903329,0.4536102255903329,y,1.369462940763361,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,114,63278767368890656158821098271037208360995281099218695855262564368657193098478,29706005257807355837455123127285553105478290072661789677465684055221361874279,127.56412835436004,127.01864491096144,0.781573792248802,1.327057235647394,0.781573792248802,x,1.7190050609086274,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,115,45887776462252046346957957184590520648475113650975915614631749368944713548730,24058373434638893144780719146997935636136694665730934216932860111769853854703,127.33232255633172,126.86653715895712,1.0133795902771265,1.4791649876517248,1.0133795902771265,x,2.0186343245964267,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,116,48552182097318706131460205129982918277878323624858285699722970773942833581522,78103969511297139380470126446077201699878075701141507773401900344224907211160,127.37303567403877,127.71596554218722,0.9726664725700694,0.6297366044216229,0.6297366044216229,y,1.5472824774477745,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,117,37511693967935325295451908047681915807244486451663395625917990026465695396009,105586050778677423433354253122682164097552294925722392562778508879191123884937,127.18693781285207,127.93344127788988,1.1587643337567757,0.4122608687189574,0.4122608687189574,y,1.3307696496495955,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,118,29456943287316009301747400411338158476656118681242997817864194383671141680144,12692980086906365340708835559206436135357618100529861748570786411221431346714,127.01257147139837,126.405283019815,1.333130675210474,1.9404191267938364,1.333130675210474,x,2.5194881576260135,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,119,44412945613658610780182571520174550665126845404543524757791863247138033318503,62398638797710094980456307452020157738329252603566115626294238579756711512473,127.30875773511569,127.55402488451664,1.0369444114931456,0.7916772620922088,0.7916772620922088,y,1.7310858353877425,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,120,104060239009730969438927182695673226059739075905290150436552105954057492102722,100273729318046017153725895316872391146543113199053579451590713932581231052929,127.9229411161989,127.89620349528644,0.4227610304099476,0.44949865132240296,0.4227610304099476,x,1.3404905328666532,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,121,63748422654141413362469075336777186493684662761189442156270333438266420883536,67796196718199244061279251789094248665341502500998266852534468965832809953170,127.56946242841374,127.61386977684235,0.7762397181950971,0.7318323697664959,0.7318323697664959,y,1.6607470707433951,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,122,55601155029888079712291541203330523403668883345890682371743870896154946007395,111615460281637858640957349443227096041610297261919401052508428659733871225727,127.47082503225336,127.97350009025435,0.874877114355477,0.3722020563544942,0.3722020563544942,y,1.2943269184770179,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,123,61816729609848372123217175046164392288115957421687229488022929964386476182446,100710488776158281628975897385657116524941144612700066378705456146979579651049,127.54726627121595,127.89933862550777,0.7984358753928964,0.44636352110107896,0.44636352110107896,y,1.3626013309864113,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,124,75908130826232336449352441833889134799646343551522248669477462532612213757458,94094017398180787213815236602786920071511013236566050470415427222443509377209,127.69539481912263,127.85031910458054,0.6503073274862163,0.4953830420283027,0.4953830420283027,y,1.4096949858249739,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,125,29192693103559785513345721868234222584952916935602152468531386188553543646366,112333189773990225358719628434845295599049415721300324813330637928702100610757,127.00607126043634,127.97812377664079,1.339630886172495,0.36757836996806137,0.36757836996806137,y,1.2901853765202158,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,126,83808176053409506899746736251157644572823725541598392824892817606647305805412,43224996612088918452853639001230617012667820355801038882108286077127907958921,127.7668131034358,127.2892005311154,0.5788890431730515,1.0565016154934397,0.5788890431730515,x,1.493698573215955,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,127,42519833305649948642184671615823055939342260339776842054283424459995195517209,73753823516719556050516051819790313691226646520552901628614505166279623901504,127.27733557619587,127.67462652718459,1.0683665704129781,0.6710756194242598,0.6710756194242598,y,1.592259654282241,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,128,60634513466342297645430008606043639763865864105332875541323839334558029984664,89001674127495251555891995900820756524666927383221105294841906682138831699373,127.53333721406231,127.81018384248243,0.812364932546529,0.5355183041264113,0.5355183041264113,y,1.4494627965434594,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,129,45103554842855291020560558493249363348420580140460652155118441202466072601626,12757622848969085525804296322831187377538931067498533428107991341201919119520,127.31988817780433,126.40894737279872,1.025813968804517,1.9367547738101245,1.025813968804517,x,2.036107832607064,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,130,81296794870660089342209574937629491615769271377312087181527525112427664619657,78213062107691343337047257820657590491805195492972113277104385567990329190056,127.74486684327611,127.71697238943692,0.6008353033327343,0.6287297571719173,0.6008353033327343,x,1.5165944025449698,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,131,44373595869185776048639384323312938121927225905058671716362424324183449563728,104295587711947981903489715764536904221202547576124801648889268879727483725725,127.30811833995534,127.92457071569373,1.0375838066534933,0.4211314309151123,0.4211314309151123,y,1.3389772335447045,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,132,9453443770943788261030098800082661517282332510163567496674689546343109147101,114822311720074005373397056284275465992598013687546175439887904671177407911079,126.19272354866813,127.99393315657572,2.152978597940717,0.35176899003312395,0.35176899003312395,y,1.276124414441037,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,133,80516007040146104207371078744012155703729214530765015491059457648951455968644,63905641859228336505931560889809103377274107190048397288407738637955633075375,127.73790541958029,127.57123925771455,0.6077967270285599,0.774462888894286,0.6077967270285599,x,1.5239300963769635,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,134,78350358411542999912499945174499293960010818935280603042699645109181135127673,57682081968054246467423491400612909388669790414176037810495875091875717633751,127.71823754286048,127.49732922468372,0.6274646037483577,0.8483729219251211,0.6274646037483577,x,1.5448476869465728,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,135,69353506340688754677964084131589690696679380690643213808552174257701113756816,110983779080470666437515313265894744695594849164808755270008287610545366917220,127.63025201745164,127.96940607005368,0.715450129157196,0.3762960765551658,0.3762960765551658,y,1.29800512222714,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,136,12241613549902153808246819163944693330774542245588104637928130189015030278279,68360141617122849612507182287715192915964792074534415850946127765569616293804,126.3791644708061,127.61984529859565,1.9665376758027395,0.7258568480131959,0.7258568480131959,y,1.6538826215863245,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,137,14303118100064218632933443892831556847256919449552918308128914364733152181164,1597629071533463713436163999322030094302802117212390798649298581267409976070,126.49143245114915,124.91026980346759,1.8542696954596927,3.435432343141263,1.8542696954596927,x,3.6156867554231074,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,138,43174441708053689171925016023258676497758356445251344540643181045436474104378,91413788204877328436614365092157446740804124665241993469743538858343162881189,127.28835636685825,127.82947349949124,1.0573457797505936,0.5162286471176031,0.5162286471176031,y,1.4302116370722782,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,139,44451720795997892083634787715942784303418865341834665584109489956231878228118,39427957320032343697781853119903462340210924406112495679578190435434717672701,127.30938724028441,127.22287709040502,1.0363149063244343,1.1228250562038207,1.0363149063244343,x,2.0509821079760453,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,140,59096771329313409745089299391300296984594271571183190445695195431003739788924,20442086443335576077124508097916891733188899010191427908785744223487673923896,127.51480726216967,126.74903883271844,0.830894884439168,1.5966633138904074,0.830894884439168,x,1.778788378846348,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,141,103749220382341097684925373788098077426726180231712993572893037418700691854349,47638073398133000383718333745005518656817594064625147519376523537428557444133,127.92078190088839,127.35932513982746,0.42492024572045917,0.986377006781378,0.42492024572045917,x,1.3424982854716467,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,142,54413153268632081272759294826620510985870754221026571544586271808395237583033,69429307465524983819017113367156897289773292988642199570407008148838583234702,127.45524532356873,127.631039996271,0.890456823040115,0.7146621503378429,0.7146621503378429,y,1.641098860840904,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,143,113771950229366502680046931211877484374808208767714223973825584248119908172821,28322691213392314448980669297899057919359406417847326533223970795745259064483,127.98730411013571,126.98424678390599,0.3583980364731352,1.3614553627028494,0.3583980364731352,x,1.2820015768623745,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,144,80358587504927229265217745413368376405883955019989703828785823927715383477284,53902379144043572078916692903682774953850407266170811465088940799275605209427,127.73649370845257,127.44844208175934,0.6092084381562715,0.8972600648495057,0.6092084381562715,x,1.5254220277486121,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,145,28079863948163846897862142007751959527617194718774422090018899740056435574735,110718557845880176029165575785634843242102436185653770365060323888706157652379,126.97803557849498,127.96768018142427,1.3676665681138618,0.3780219651845709,0.3780219651845709,y,1.2995588482257194,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,146,32123672174053843566654056020058876126667072878546802202879950027873168473842,16435853098292539773616510780645771016945319760328487181094043618601260213717,127.0750860167252,126.59169077623902,1.2706161298836527,1.7540113703698195,1.2706161298836527,x,2.4126458008801666,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,147,96189132523764831044122499274390288023360679243015037839852612345192370739776,37634767377855543949985223173642473768083761948635137028699706958799824422560,127.86620455926776,127.18930063278707,0.47949758734108244,1.1564015138217696,0.47949758734108244,x,1.3942580371260391,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,148,108904758688975644334741910946302637686131153765722830233345008630559768866304,57517487179596066602828705790670745985206056533698300509195415549828783359295,127.95576515079229,127.49526793011113,0.38993699581655494,0.8504342164977178,0.38993699581655494,x,1.3103361786920347,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,149,73337228638814630084976845350815623540097282525307829413307740508885599456653,20013375022209997762796747782369228039938912367461446799437303357750061252364,127.67054048005501,126.73374984644357,0.6751616665538301,1.6119523001652618,0.6751616665538301,x,1.5967756953223167,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,150,102229354360624010935874038549447582854410156330569887054981245894306849282314,60338544449062973954579400116311905704800108812453367419268637199159239721704,127.91013641035097,127.52980755305516,0.435565736257867,0.8158945935536807,0.435565736257867,x,1.3524410732606253,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,151,5369367281140430050520775449701896558619568236920752977683366071520897358767,76746127603290411469146768548901803245526698005491878174228359866330017319490,125.7846796047891,127.70331458468449,2.5610225418197388,0.6423875619243498,0.6423875619243498,y,1.5609102229800895,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,152,7895821871554275201235747350971394568039897591119562016236542850128927331682,50647147098700893443248048124648835633164961075405462098969405836663381984415,126.06284827987511,127.4035081086192,2.2828538667337264,0.942194037989641,0.942194037989641,y,1.9214481393190737,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,153,65438965472043819928410524366536531837176049884697108148656641690288591635863,40397314882481557957129610058125923392064514247550182873018265980749453302273,127.58834257612985,127.24039730747481,0.7573595704789905,1.1053048391340365,0.7573595704789905,x,1.6903940221271612,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,154,31717858037586397139584734323433416121015175026779064791617185071174995975027,103154732415155972729459780638090977488081750114705998046958481967241315066998,127.06591527902614,127.91663665769356,1.279786867582704,0.42906548891528645,0.42906548891528645,y,1.346361183878162,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,155,56250299412501245086403421092036553647942205607701499014333450839056939948361,38839499409405057825592959510429029577577288228229205097752507261681539774051,127.47919799352711,127.21202990892759,0.8665041530817365,1.1336722376812578,0.8665041530817365,x,1.8232395852061858,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,156,50027337099459973480515428414589997634705121355996950816164781780416754186418,29585598045702313846817124964863001547743668810277860321769329682865264419,127.39462593636591,122.03282299245794,0.9510762102429313,6.31287915415091,0.9510762102429313,x,1.9333143185971469,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,157,43497403666655332828254197664436821851552390842809392018450296468153400795306,73303286531377566977990365349396359071239741175411066898849418311440454827509,127.29373225069438,127.67020654702911,1.051969895914463,0.6754955995797367,0.6754955995797367,y,1.5971453353637992,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,158,104526034548492598999190622857670279889852509167406307311762344667759671045667,11701520573417481278917424249183314003920487374290351753007969290854459448195,127.92616281444114,126.34661561340997,0.41953933216769485,1.9990865331988774,0.41953933216769485,x,1.3375004085234081,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,159,31639051713608284632486834932426625535983812655636665201281378231709591766116,85163075565460426891528172393543477618172732750031926122032596705646325539030,127.0641207857045,127.77838163171232,1.281581360904337,0.5673205148965269,0.5673205148965269,y,1.4817689571692505,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,160,38509343301347653773003540098311109199749975837664656323908487879103815818979,28081981294070277767858374080022293990235200620695363013748689546086883406333,127.20587186627492,126.97808996923708,1.1398302803339209,1.3676121773717604,1.1398302803339209,x,2.2035509892062355,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,161,64140143177276485236658232509696180987963730571705975861782277201764191068349,13520809619498098922016148657187858025289062532429314837660838898868797641600,127.57388139284431,126.45085837676146,0.7718207537645232,1.894843769847383,0.7718207537645232,x,1.7074232784669103,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,162,2517101064935440769977553666887579517588131993681273183463162320884845630343,77895499442544265214812534443845305480860450706687203411421214653662086971412,125.23818513016359,127.71403759387165,3.10751701644525,0.6316645527371895,0.6316645527371895,y,1.5493515735994075,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,163,31265683134135781347080067367097092470147019527632530361840129074683365162671,105094600878030459196690957270882711100806915954891685139605935817043825914808,127.05555762547436,127.93007593031317,1.2901445211344829,0.41562621629567986,0.41562621629567986,y,1.3338775344150036,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,164,14930779750500698204945004390935011926325720618140412366182934949806759358169,80191698634241184222300052225683572586493664780132527655640529341560431642303,126.52241236135637,127.73499405473892,1.8232897852524674,0.6107080918699277,0.6107080918699277,y,1.5270084989823691,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,165,15974902535605212145408972209378309605719939947727386036172830546375244153946,60120191211291800718747464301502449004736764992714165574649690421744525611943,126.57117117030973,127.52719240458462,1.774530976299118,0.818509742024211,0.818509742024211,y,1.7635833260225993,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,166,94213454410893852166368799427749687820075536965552083523798560503517861714542,108262427306524065952611613199592180394530816006025677427171872724472731761586,127.85123415700724,127.95149797295788,0.494467989601594,0.39420417365095395,0.39420417365095395,y,1.3142176052061614,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,167,11341523195049958469294909617103084075110547945268415277746434413618298043125,81867275145447918962926794610808296128442529981326388542664438604432694917123,126.32407481114966,127.74991104459457,2.021627335459187,0.5957911020142731,0.5957911020142731,y,1.5113010805344842,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,168,10055888201444703951874236848625331260004010971599948457787360780965356905290,72022364000046256566742130942964804530335395453964279229571953149361989847593,126.2372878634597,127.6574900827622,2.1084142831491426,0.6882120638466459,0.6882120638466459,y,1.6112854098819314,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,169,93801430539609326267249253950629458638336107457175167569133192621502350561697,84440990906956543356989591855597486603504985797848340711540245775115828912452,127.84807256824502,127.77223936005618,0.4976295783638284,0.5734627865526714,0.4976295783638284,x,1.4118918451330982,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,170,11653210892351754450196593999600050015432040894058877714976188519096730621144,60678017358360207918442567936808973819249678546470791180510314031768696919379,126.34363136857687,127.53385457901659,2.0020707780319795,0.811847567592246,0.811847567592246,y,1.7554581070629554,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,171,83267996918896472454161706860034431044524903178217638745091159738659752445635,67469155620501519870299234607432827836653810026963265048171738039316899405409,127.76214866529281,127.61038165899824,0.5835534813160289,0.7353204876106016,0.5835534813160289,x,1.4985357284205154,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,172,98491604680795019769996374280328165997541166546977623715776924268553122031424,1007566900044570204662673914877156596162385732793984456172842353139031391231,127.88326798373234,124.57774137500171,0.4624341628765,3.767960771607131,0.4624341628765,x,1.3778646368910483,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,173,12821206889064001108145551268858350247549518427263811838327258800576180407371,16244372834805331194219450073775028803302468083063264150626790292128634692255,126.41253364195998,126.58323762819728,1.9331685046488614,1.7624645184115584,1.7624645184115584,y,3.392772086177417,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,174,25362253090105861158079756951170505650558865264099889812104712598146842141500,48717172060686584560043145118186083156081585576915952874401226677533399306859,126.90460906318903,127.37548280070361,1.4410930834198155,0.9702193459052398,0.9702193459052398,y,1.959138437972132,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,175,70946037189067498823751554760407186055335005253261457765441013700147240337121,21580200879725957579401112645908020277899833250644660417228953713865797066587,127.64662865690181,126.78812175284162,0.6990734897070275,1.5575803937672195,0.6990734897070275,x,1.6234618576693418,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,176,51699461129677435573565253127678622671047971508298968132772080033768914387983,69863698755863912983468865859725611733706086405716464674120699261761092046502,127.41834222732842,127.63553911800717,0.9273599192804145,0.7101630286016652,0.7101630286016652,y,1.6359889780312633,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,177,23754796194800043669567435413648314351985274276522412086810528823541694574086,32030043770989903316266802207785433034555860213524411056612085252661661829304,126.85737702029152,127.07298049054171,1.4883251263173165,1.2727216560671337,1.2727216560671337,y,2.4161694822268713,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,178,84294707808470949086072013763943398505073437622107679831394413211409919166862,68825960120292632033396769897186486517654146176113440297620239795541319414171,127.77098863507486,127.62474402097888,0.5747135115339836,0.7209581256299559,0.5747135115339836,x,1.4893816743192947,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,179,28109809082984869522248566981782908494405105315188014625605370424535227201784,5223553239062994379205064352896826265509825240100355802444971654405300056515,126.97880443332656,125.76481931382482,1.36689771328228,2.5808828327840203,1.36689771328228,x,2.5791536334813903,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,180,55614981770675380841271421809428140821015296954384681610173410777944365560276,106338077944910576607429332238421678577749474402436934388598148473581802416459,127.47100439265053,127.93856080073,0.874697753958307,0.4071413458788366,0.4071413458788366,y,1.3260556722465464,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,181,85536628648779040047185108990165857160482230766581632948056243375497013977076,98453975303367051784292034330786560748831032464533522816654112281340048209381,127.78153877860713,127.88299233541939,0.5641633680017184,0.4627098111894606,0.4627098111894606,y,1.3781279235441433,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,182,100115425156414894275405996628567965057049092977480866463042486133494110686495,98796982650172508726512030486586106959301811949409978527493846408282674223653,127.89506378951221,127.88550109635094,0.4506383570966298,0.4602010502579123,0.4506383570966298,x,1.3666448297375675,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,183,40181673580669221116502278237525023415308804152268277650456746824008941216730,2657327321604140350546756251262708583682206420232113969217075035733410986358,127.23653643275598,125.27729153108571,1.1091657138528523,3.06841061552313,1.1091657138528523,x,2.1572086349651487,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,184,19537653201407361072130691661881441139607818287895979029541841411203119533753,71479117724559565847232130583634587593101204074331924954372451918321850120510,126.71639619868654,127.65202851928427,1.6293059479223069,0.6936736273245669,0.6936736273245669,y,1.6173967608835387,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,185,42618558977309983074893376851471699419776733461915333061377636682710292954202,107661334605043158203132034421845253676279958378307707009950112972640040205615,127.27900851242279,127.94748176051317,1.0666936341860522,0.39822038609567295,0.39822038609567295,y,1.3178812558999082,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,186,2983888776988890538458961878689065698527947868827011930857157536563387343043,56990471665714393582331961579658403474613312658319339272050070366439949498997,125.3609004386938,127.48862797211542,2.9848017079150444,0.8570741744934224,0.8570741744934224,y,1.8113610926728116,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,187,915997413237572708546495490512338440081230446732483955934178175144287060720,87167838668363144788364803363998742097485956732277430757193655055289033591616,124.50901127292224,127.79516557487074,3.8366908736866105,0.550536571738111,0.550536571738111,y,1.464630324638088,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,188,105748638928399048354381452292705494356237339459047298611288525820916631114516,19852314654719300686611123704923218825474700191469079517935190534908068314208,127.93455120056237,126.72792121888007,0.4111509460464693,1.6177809277287771,0.4111509460464693,x,1.329746229361425,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,189,90899196936179395002766651330872291768351850858394599345569827847019751478950,75786336864658654363529702236129940813059949306959291892572006553643533720095,127.82540138009497,127.69423649354356,0.5203007665138658,0.6514656530652815,0.5203007665138658,x,1.434254223660804,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,190,75113860938917212672865540641999301012017370118072313851935671188478068599814,103739066436920706130094219737972053117165500007078125643957385672366913508311,127.68780718384166,127.92071129908749,0.6578949627671846,0.42499084752135946,0.42499084752135946,y,1.3425639855074998,False,False
00_Projects\patent\puzzle135da.txt,puzzle135da,191,46702812866169164825568859377633915730356586192513793985295055300726273988202,28673918671812672076333214048728633689170270553183722029043895713412410372442,127.34502232807334,126.99313714646493,1.0006798185354957,1.352565000143907,1.0006798185354957,x,2.000942650680141,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,0,47766466314263642148323271310262277386212541520415961783609701242013902247193,18180699820180080130916016381678591228013832567397144934977300408272614451318,127.36126668197808,126.66447147247345,0.9844354646307599,1.6812306741353962,0.9844354646307599,x,1.9785389469751737,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,1,65205267630837106421703991443369340833337708242139697106182354657884265996295,75216825407332620710637056194547684122017297230677237326330722764156266069947,127.58576186461903,127.688795314441,0.7599402819898065,0.6569068321678405,0.6569068321678405,y,1.576698523178968,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,2,104387697090745100722076781357459991227015128760029666819240671174397133298995,79935298028683701293828468635461981855443738479972111097614489655526609117721,127.92520749766103,127.73268396208765,0.4204946489478111,0.6130181845211952,0.4204946489478111,x,1.3383863613294666,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,3,43625557912620088293819786146175231574101563103108954798993820570312526933779,81870759651382962440521307343506393863985148005906327049941994032129927594610,127.29585439651127,127.74994174655968,1.0498477500975727,0.5957604000491529,0.5957604000491529,y,1.5112689189077846,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,4,42705566039484378167462929661503768237482492623062101869619304391507779888240,36790601568464381655923376602929215408988515455552512443868358687872049706651,127.28047966376018,127.17293623882962,1.0652224828486663,1.1727659077792272,1.0652224828486663,x,2.092492545009385,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,5,46346846963692152583930138262940275558820069748751096009133179843151411595255,80720067322328249334991504554317625117369903096070765126091855900499171384905,127.33950320260392,127.739731294562,1.0061989440049242,0.6059708520468393,0.6059708520468393,y,1.5220026302591754,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,6,93459305303942757278674910443956605501957502114880415680182989982871632407197,35501177748645871804269073644774869231879043794448959134971430820490511692557,127.84543676246427,127.14720104906992,0.5002653841445617,1.1985010975389165,0.5002653841445617,x,1.414473731270285,False,False
