max_k,n0,n1,da,k_factorial,k_fact_over_N,k_fact_over_p,Delta_lead,Delta_lead_over_N,Delta_lead_over_p,rem0_over_N,rem1_over_N,P0_x_over_p,P0_y_over_p,P1_x_over_p,P1_y_over_p,P0_x_dot,P0_y_dot,P1_x_dot,P1_y_dot,T_x_over_p,T_y_over_p
14,39,40,8,87178291200,0.000000000000000000000000000000000000000000000000000000000000000000752886417148306737054206295200875681289917409454859872639103775210886512929647920167416923,0.000000000000000000000000000000000000000000000000000000000000000000752886417148306737054206295200875681287105788750132262428735740024835935425672208868256033,697426329600,0.000000000000000000000000000000000000000000000000000000000000000006023091337186453896433650361607005450319339275638878981112830201687092103437183361339335387,0.000000000000000000000000000000000000000000000000000000000000000006023091337186453896433650361607005450296846310001058099429885920198687483405377670946048267,0.000000000000000000000000000000000000000000000000000000000000000000537084145787725048291844472806184393131403690909392368055518178986761896055405675685639310,0.000000000000000000000000000000000000000000000000000000000000000000385952184163525161368276239535853079218425419064813246363560676974950487975061990500831443,0.177609269600912978182976166563519893399611134056953950258496602671050571598808183918073651946118211944466012742689310439247596085451836895642948400588720808,0.209961171009290844820244201693679158573071912576265768847735387654643350209597369010734092170555293843123137477015164202843786764566644126026308768738385058,0.636469126443736880202470868101802290058393013274367049380930771928677392828949180639079689331467303981950024871356829700405732710941963181387161592123666627,0.482935519657297872056894279592759818463939160835672292075997837464468861830468809049649673116829427373454381593280100042835821658883907317959409830217046292,x.177609269600912978182976166563519893399611134056953950258496602671050571598808183918073651946118211944466012742689310439247596085451836895642948400588720808,y.209961171009290844820244201693679158573071912576265768847735387654643350209597369010734092170555293843123137477015164202843786764566644126026308768738385058,x.636469126443736880202470868101802290058393013274367049380930771928677392828949180639079689331467303981950024871356829700405732710941963181387161592123666627,y.482935519657297872056894279592759818463939160835672292075997837464468861830468809049649673116829427373454381593280100042835821658883907317959409830217046292,0.395821789413088194166816914894929057135917089936046730555460419024902030266874386859081714268170242367162454739583578487086878413430351745912227784174521706,0.895557914776722569637617537538538496485416042238689871641273492789333367449527877423489169222335779448758394147066641816611975316577255384306819448415024709
15,41,42,1,1307674368000,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219348761141822898089586556628163297693944718802511253852,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219306586831251983936431036100372539031385083133023840502,1307674368000,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219348761141822898089586556628163297693944718802511253852,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219306586831251983936431036100372539031385083133023840502,0.000000000000000000000000000000000000000000000000000000000000000001300415582263053580005835512753198653990890091844034767567870490305478308405054335258828318,0.000000000000000000000000000000000000000000000000000000000000000002418350150752408854299355357197682847513424254780931191032811035346539526908731894529389073,0.700560004501178046918532514117153724558322654245612684845327415546092799008019260713029506236438175190380770103163806609122024924743966304188602072194582652,0.603091592336713776740235286551156227669915841698079731332407859786305459919093898157438830180570877810429242901865246841638765005981943886894998536498639903,0.932747097160805283186004344649420476262119207744705799526370144343000098458196141113414885213104425645220338812788589141712738236698456438878844283036136327,0.158934256416191442771217391240138231301638665344227297206668131419686894440537893830944780856415238705905719602977791179452139192552362204986395979949750808,x.700560004501178046918532514117153724558322654245612684845327415546092799008019260713029506236438175190380770103163806609122024924743966304188602072194582652,y.603091592336713776740235286551156227669915841698079731332407859786305459919093898157438830180570877810429242901865246841638765005981943886894998536498639903,x.932747097160805283186004344649420476262119207744705799526370144343000098458196141113414885213104425645220338812788589141712738236698456438878844283036136327,y.158934256416191442771217391240138231301638665344227297206668131419686894440537893830944780856415238705905719602977791179452139192552362204986395979949750808,0.491641792847317318014419215088977096913156095488374348486768629364782816293842444065948509572562076630664017802900138210343438092976449005064276911349009442,0.852414808363752855029525155715265942741195544932213773708909476677803962173048124800354445543249489206567280049459855606799766543962273027814709078782099677
15,42,43,3,1307674368000,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219348761141822898089586556628163297693944718802511253852,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219306586831251983936431036100372539031385083133023840502,3923023104000,0.000000000000000000000000000000000000000000000000000000000000000033879888771673803167439283284039405658046283425468694268759669884489893081834156407533761557,0.000000000000000000000000000000000000000000000000000000000000000033879888771673803167439283284039405657919760493755951809293108301117617094155249399071521507,0.000000000000000000000000000000000000000000000000000000000000000002418350150752408854299355357197682847513424254780931191032811035346539526908731894529389073,0.000000000000000000000000000000000000000000000000000000000000000007525895884294677692405011351885493288374902230878084158972377127618461683536520196290021399,0.932747097160805283186004344649420476262119207744705799526370144343000098458196141113414885213104425645220338812788589141712738236698456438878844283036136327,0.158934256416191442771217391240138231301638665344227297206668131419686894440537893830944780856415238705905719602977791179452139192552362204986395979949750808,0.649200065540896946256911273549215219069447264873324679211811542438778710365715943227365056758531979307658492344953997366875397992224284611226173059037011396,0.775840147344682869419848996224549721204738551058437526098669590261328478533520323028365146038333458851109543396942919518220231908941959527664183663630541296,x.932747097160805283186004344649420476262119207744705799526370144343000098458196141113414885213104425645220338812788589141712738236698456438878844283036136327,y.158934256416191442771217391240138231301638665344227297206668131419686894440537893830944780856415238705905719602977791179452139192552362204986395979949750808,x.649200065540896946256911273549215219069447264873324679211811542438778710365715943227365056758531979307658492344953997366875397992224284611226173059037011396,y.775840147344682869419848996224549721204738551058437526098669590261328478533520323028365146038333458851109543396942919518220231908941959527664183663630541296,0.491641792847317318014419215088977096913156095488374348486768629364782816293842444065948509572562076630664017802900138210343438092976449005064276911349009442,0.852414808363752855029525155715265942741195544932213773708909476677803962173048124800354445543249489206567280049459855606799766543962273027814709078782099677
15,43,44,6,1307674368000,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219348761141822898089586556628163297693944718802511253852,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219306586831251983936431036100372539031385083133023840502,7846046208000,0.000000000000000000000000000000000000000000000000000000000000000067759777543347606334878566568078811316092566850937388537519339768979786163668312815067523114,0.000000000000000000000000000000000000000000000000000000000000000067759777543347606334878566568078811315839520987511903618586216602235234188310498798143043014,0.000000000000000000000000000000000000000000000000000000000000000007525895884294677692405011351885493288374902230878084158972377127618461683536520196290021399,0.000000000000000000000000000000000000000000000000000000000000000008811860255667404441773531386071249807366244949275026930043173585306000696428956356347611995,0.649200065540896946256911273549215219069447264873324679211811542438778710365715943227365056758531979307658492344953997366875397992224284611226173059037011396,0.775840147344682869419848996224549721204738551058437526098669590261328478533520323028365146038333458851109543396942919518220231908941959527664183663630541296,0.368262207118329147139298175681250450455710069297416568004266017443622045314814900866288157093013683498506745135721840443952308195264058885255993541833683072,0.465178192094907541428067187518437496383459849434795587772537286480308805208917120309939136288443131881060019854473615134770533940144040948654151529102290788,x.649200065540896946256911273549215219069447264873324679211811542438778710365715943227365056758531979307658492344953997366875397992224284611226173059037011396,y.775840147344682869419848996224549721204738551058437526098669590261328478533520323028365146038333458851109543396942919518220231908941959527664183663630541296,x.368262207118329147139298175681250450455710069297416568004266017443622045314814900866288157093013683498506745135721840443952308195264058885255993541833683072,y.465178192094907541428067187518437496383459849434795587772537286480308805208917120309939136288443131881060019854473615134770533940144040948654151529102290788,0.491641792847317318014419215088977096913156095488374348486768629364782816293842444065948509572562076630664017802900138210343438092976449005064276911349009442,0.852414808363752855029525155715265942741195544932213773708909476677803962173048124800354445543249489206567280049459855606799766543962273027814709078782099677
15,44,45,4,1307674368000,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219348761141822898089586556628163297693944718802511253852,0.000000000000000000000000000000000000000000000000000000000000000011293296257224601055813094428013135219306586831251983936431036100372539031385083133023840502,5230697472000,0.000000000000000000000000000000000000000000000000000000000000000045173185028898404223252377712052540877395044567291592358346226512653190775778875210045015409,0.000000000000000000000000000000000000000000000000000000000000000045173185028898404223252377712052540877226347325007935745724144401490156125540332532095362009,0.000000000000000000000000000000000000000000000000000000000000000008811860255667404441773531386071249807366244949275026930043173585306000696428956356347611995,0.000000000000000000000000000000000000000000000000000000000000000003293381863206795985404250533854150382376668174091451941037169183050328729187662854898979307,0.368262207118329147139298175681250450455710069297416568004266017443622045314814900866288157093013683498506745135721840443952308195264058885255993541833683072,0.465178192094907541428067187518437496383459849434795587772537286480308805208917120309939136288443131881060019854473615134770533940144040948654151529102290788,0.432781051177690712330261043021042786354186035143707077601552853857994566984557203909125702918594201244418109591556503822813778358327781941944591553922843971,0.666420704178912654359268629619008782054661334844335637266268439418964183115423303287484554325879723913780705436782179909835071482568350734450752093745159093,x.368262207118329147139298175681250450455710069297416568004266017443622045314814900866288157093013683498506745135721840443952308195264058885255993541833683072,y.465178192094907541428067187518437496383459849434795587772537286480308805208917120309939136288443131881060019854473615134770533940144040948654151529102290788,x.432781051177690712330261043021042786354186035143707077601552853857994566984557203909125702918594201244418109591556503822813778358327781941944591553922843971,y.666420704178912654359268629619008782054661334844335637266268439418964183115423303287484554325879723913780705436782179909835071482568350734450752093745159093,0.491641792847317318014419215088977096913156095488374348486768629364782816293842444065948509572562076630664017802900138210343438092976449005064276911349009442,0.852414808363752855029525155715265942741195544932213773708909476677803962173048124800354445543249489206567280049459855606799766543962273027814709078782099677
16,46,47,3,20922789888000,0.000000000000000000000000000000000000000000000000000000000000000180692740115593616893009510848210163509580178269166369433384906050612763103115500840180061638,0.000000000000000000000000000000000000000000000000000000000000000180692740115593616893009510848210163508905389300031742982896577605960624502161330128381448039,62768369664000,0.000000000000000000000000000000000000000000000000000000000000000542078220346780850679028532544630490528740534807499108300154718151838289309346502520540184915,0.000000000000000000000000000000000000000000000000000000000000000542078220346780850679028532544630490526716167900095228948689732817881873506483990385144344117,0.000000000000000000000000000000000000000000000000000000000000000082588462092711881122326093467357585996714534064712931218850368029512003488186456567588445342,0.000000000000000000000000000000000000000000000000000000000000000129997737957032897250576500259059175172364808336384026655438406736693187731099827252820672060,0.989571061492048414868198167087928604468618933645413508094818728194972244272692188213134946266215791603441190144814810369932762494972096344283443554176694959,0.625066902022471219717509761872412927306197464262841562579564531896830332680612613567199600476123478166535131856543627024592189158380995832989565604472635833,0.226848437610027035379363126238227631087437082700973802385974179699262858272084161830472735965453456414777339376240578339511974126341594616390534933277789398,0.751356180978838325045097809375920348987250454560386595973326443128707005603779810813085546874607732908834550914326747612063483505010647648749630281488047215,x.989571061492048414868198167087928604468618933645413508094818728194972244272692188213134946266215791603441190144814810369932762494972096344283443554176694959,y.625066902022471219717509761872412927306197464262841562579564531896830332680612613567199600476123478166535131856543627024592189158380995832989565604472635833,x.226848437610027035379363126238227631087437082700973802385974179699262858272084161830472735965453456414777339376240578339511974126341594616390534933277789398,y.751356180978838325045097809375920348987250454560386595973326443128707005603779810813085546874607732908834550914326747612063483505010647648749630281488047215,0.222669249714756979499837608422427806418805528824556225412451503655501739933324759398759757363912526612843582257294999056715302536761406697246608158890930831,0.838701795206455026473455231754609798787814957200302532416119755448385786108742048066487713389961328813899323894840559114895381514142180929348549278787129391
16,47,48,4,20922789888000,0.000000000000000000000000000000000000000000000000000000000000000180692740115593616893009510848210163509580178269166369433384906050612763103115500840180061638,0.000000000000000000000000000000000000000000000000000000000000000180692740115593616893009510848210163508905389300031742982896577605960624502161330128381448039,83691159552000,0.000000000000000000000000000000000000000000000000000000000000000722770960462374467572038043392840654038320713076665477733539624202451052412462003360720246553,0.000000000000000000000000000000000000000000000000000000000000000722770960462374467572038043392840654035621557200126971931586310423842498008645320513525792156,0.000000000000000000000000000000000000000000000000000000000000000129997737957032897250576500259059175172364808336384026655438406736693187731099827252820672060,0.000000000000000000000000000000000000000000000000000000000000000025061001382362300229620399690928554239433594948241956946561090987717536410815387045292106136,0.226848437610027035379363126238227631087437082700973802385974179699262858272084161830472735965453456414777339376240578339511974126341594616390534933277789398,0.751356180978838325045097809375920348987250454560386595973326443128707005603779810813085546874607732908834550914326747612063483505010647648749630281488047215,0.569319117649757657903978955505224977581488017586082378834050003793405478036970936595478608490556516622008363150543671772735443236317716571761937510076756785,0.361587746993314069171905218696855470544679737523257619640893729082592604548641002142497539743929793506137980746936693953423684144080396114963399688040085615,x.226848437610027035379363126238227631087437082700973802385974179699262858272084161830472735965453456414777339376240578339511974126341594616390534933277789398,y.751356180978838325045097809375920348987250454560386595973326443128707005603779810813085546874607732908834550914326747612063483505010647648749630281488047215,x.569319117649757657903978955505224977581488017586082378834050003793405478036970936595478608490556516622008363150543671772735443236317716571761937510076756785,y.361587746993314069171905218696855470544679737523257619640893729082592604548641002142497539743929793506137980746936693953423684144080396114963399688040085615,0.222669249714756979499837608422427806418805528824556225412451503655501739933324759398759757363912526612843582257294999056715302536761406697246608158890930831,0.838701795206455026473455231754609798787814957200302532416119755448385786108742048066487713389961328813899323894840559114895381514142180929348549278787129391
17,49,50,0,355687428096000,0.000000000000000000000000000000000000000000000000000000000000003071776581965091487181161684419572779662863030575828280367543402860416972752963514283061047854,0.000000000000000000000000000000000000000000000000000000000000003071776581965091487181161684419572779651391618100539630709241819301330616536742612182484616663,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000461443240971471251794484603074728020785362314205459217099129975261852124186848755947097203075,0.000000000000000000000000000000000000000000000000000000000000002206135753783768909498851992776103297157713067263536761636673145161119538575382045117087361360,0.348104964066481540479507810725608592923565931717240304142607268025225466741629583062999352619834417542329090786279198279461219218938034607589048386585601635,0.729645427422688921396177470801843015692774890924353725475257706105542100592363896330194303110868805553787732592306643580661293088826998168312852608483348439,0.954822600466056561624846774425390730806546619552651907090277409981316325379540680249725278946174796391349825706920640315573054290619928044548632056914373995,0.918914601276078870304426859944331173443426816801697713238429140217706176716580720828074319238795601663415309210705679237331984474708139847509718358769597336,x.348104964066481540479507810725608592923565931717240304142607268025225466741629583062999352619834417542329090786279198279461219218938034607589048386585601635,y.729645427422688921396177470801843015692774890924353725475257706105542100592363896330194303110868805553787732592306643580661293088826998168312852608483348439,x.954822600466056561624846774425390730806546619552651907090277409981316325379540680249725278946174796391349825706920640315573054290619928044548632056914373995,y.918914601276078870304426859944331173443426816801697713238429140217706176716580720828074319238795601663415309210705679237331984474708139847509718358769597336,0.621368745678828586385635960340367297373540471648428014500653972333523706295998527141108346732816014387914853154732952829448909395782026983044444178934275020,0.498442375920251003168271001368807158101587005092982033268569592622386231418896117555959032418079511382094276296679701869305188409661811991641879388997674455
17,50,51,4,355687428096000,0.000000000000000000000000000000000000000000000000000000000000003071776581965091487181161684419572779662863030575828280367543402860416972752963514283061047854,0.000000000000000000000000000000000000000000000000000000000000003071776581965091487181161684419572779651391618100539630709241819301330616536742612182484616663,1422749712384000,0.000000000000000000000000000000000000000000000000000000000000012287106327860365948724646737678291118651452122303313121470173611441667891011854057132244191417,0.000000000000000000000000000000000000000000000000000000000000012287106327860365948724646737678291118605566472402158522836967277205322466146970448729938466653,0.000000000000000000000000000000000000000000000000000000000000002206135753783768909498851992776103297157713067263536761636673145161119538575382045117087361360,0.000000000000000000000000000000000000000000000000000000000000002420997639133482177278920651275011547825053380506445372355047469338087489814909978777765782377,0.954822600466056561624846774425390730806546619552651907090277409981316325379540680249725278946174796391349825706920640315573054290619928044548632056914373995,0.918914601276078870304426859944331173443426816801697713238429140217706176716580720828074319238795601663415309210705679237331984474708139847509718358769597336,0.548529132962279435734156576338628813519803333720516139581733190238781441516374287511681558348620588522088915632164192850369783678371364048599388212404492807,0.504117659451986858209456679676491934902289950852560835190036858752518086448022794349082431085679142252052170079168240366487794634679617179670083306461904119,x.954822600466056561624846774425390730806546619552651907090277409981316325379540680249725278946174796391349825706920640315573054290619928044548632056914373995,y.918914601276078870304426859944331173443426816801697713238429140217706176716580720828074319238795601663415309210705679237331984474708139847509718358769597336,x.548529132962279435734156576338628813519803333720516139581733190238781441516374287511681558348620588522088915632164192850369783678371364048599388212404492807,y.504117659451986858209456679676491934902289950852560835190036858752518086448022794349082431085679142252052170079168240366487794634679617179670083306461904119,0.621368745678828586385635960340367297373540471648428014500653972333523706295998527141108346732816014387914853154732952829448909395782026983044444178934275020,0.498442375920251003168271001368807158101587005092982033268569592622386231418896117555959032418079511382094276296679701869305188409661811991641879388997674455
17,51,52,6,355687428096000,0.000000000000000000000000000000000000000000000000000000000000003071776581965091487181161684419572779662863030575828280367543402860416972752963514283061047854,0.000000000000000000000000000000000000000000000000000000000000003071776581965091487181161684419572779651391618100539630709241819301330616536742612182484616663,2134124568576000,0.000000000000000000000000000000000000000000000000000000000000018430659491790548923086970106517436677977178183454969682205260417162501836517781085698366287125,0.000000000000000000000000000000000000000000000000000000000000018430659491790548923086970106517436677908349708603237784255450915807983699220455673094907699979,0.000000000000000000000000000000000000000000000000000000000000002420997639133482177278920651275011547825053380506445372355047469338087489814909978777765782377,0.000000000000000000000000000000000000000000000000000000000000002624824653796397088120995677471692106896780413489599709205638280556262417495900510213126380035,0.548529132962279435734156576338628813519803333720516139581733190238781441516374287511681558348620588522088915632164192850369783678371364048599388212404492807,0.504117659451986858209456679676491934902289950852560835190036858752518086448022794349082431085679142252052170079168240366487794634679617179670083306461904119,0.456104030200489096729546989640536046816251621601420198120519178872192125718279950404006333510211473981720526506436244771172435934745453545128835750653718267,0.846446061884961691336360377705416013998173261127627773862455207301455414662639974710093842567242436215534056727735410727804937070608696928737839551734909681,x.548529132962279435734156576338628813519803333720516139581733190238781441516374287511681558348620588522088915632164192850369783678371364048599388212404492807,y.504117659451986858209456679676491934902289950852560835190036858752518086448022794349082431085679142252052170079168240366487794634679617179670083306461904119,x.456104030200489096729546989640536046816251621601420198120519178872192125718279950404006333510211473981720526506436244771172435934745453545128835750653718267,y.846446061884961691336360377705416013998173261127627773862455207301455414662639974710093842567242436215534056727735410727804937070608696928737839551734909681,0.621368745678828586385635960340367297373540471648428014500653972333523706295998527141108346732816014387914853154732952829448909395782026983044444178934275020,0.498442375920251003168271001368807158101587005092982033268569592622386231418896117555959032418079511382094276296679701869305188409661811991641879388997674455
18,53,54,0,6402373705728000,0.000000000000000000000000000000000000000000000000000000000000055291978475371646769260910319552310033931534550364909046615781251487505509553343257095098861377,0.000000000000000000000000000000000000000000000000000000000000055291978475371646769260910319552310033725049125809713352766352747423951097661367019284723099939,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000003120336355704038188847833699104967815888748122080270058918270486672270506121460327697125926926,0.000000000000000000000000000000000000000000000000000000000000030849098261347684714186898850928082668519494291209737975467347774920567784428293166231947493469,0.061202404016418340860916274607729216666159235951572793427189302002200213817596404868944320862367965989382381460266545525730465189122745442727375708390601193,0.395589766718125261564440995288735429510602631353796466927888550424147000693704855908895775221545383647030186164879395468380852491954615009147059778368582936,0.292796619131213189584302175174818794406904150351975754266849115339357099074718968022718052176784608635813426329892025588064470883563804546632552231281681447,0.001457293011454786420425259391849853777516496842650552005970824381990889762644636646249032311658799998624483838545232551669605169995169830730172088648221390,x.061202404016418340860916274607729216666159235951572793427189302002200213817596404868944320862367965989382381460266545525730465189122745442727375708390601193,y.395589766718125261564440995288735429510602631353796466927888550424147000693704855908895775221545383647030186164879395468380852491954615009147059778368582936,x.292796619131213189584302175174818794406904150351975754266849115339357099074718968022718052176784608635813426329892025588064470883563804546632552231281681447,y.001457293011454786420425259391849853777516496842650552005970824381990889762644636646249032311658799998624483838545232551669605169995169830730172088648221390,0.231174667571633095212880052392673232844887018720852012620556176845746254014006700090308556192114649800864819927223897982450724504636869482223711693888592569,0.203122643419877559343294724379604801640469382340328505828583600049147252111564977697853759817956819186786905755045980182597596660268954470243181709893542554
18,54,55,3,6402373705728000,0.000000000000000000000000000000000000000000000000000000000000055291978475371646769260910319552310033931534550364909046615781251487505509553343257095098861377,0.000000000000000000000000000000000000000000000000000000000000055291978475371646769260910319552310033725049125809713352766352747423951097661367019284723099939,19207121117184000,0.000000000000000000000000000000000000000000000000000000000000165875935426114940307782730958656930101794603651094727139847343754462516528660029771285296584132,0.000000000000000000000000000000000000000000000000000000000000165875935426114940307782730958656930101175147377429140058299058242271853292984101057854169299817,0.000000000000000000000000000000000000000000000000000000000000030849098261347684714186898850928082668519494291209737975467347774920567784428293166231947493469,0.000000000000000000000000000000000000000000000000000000000000038309142689930052189377928005542439260882458298132362032848405928808267003031903870415336419430,0.292796619131213189584302175174818794406904150351975754266849115339357099074718968022718052176784608635813426329892025588064470883563804546632552231281681447,0.001457293011454786420425259391849853777516496842650552005970824381990889762644636646249032311658799998624483838545232551669605169995169830730172088648221390,0.522019238229117770747213841688329590451326716548361710615010608938179062447485680593083937573795236108509235034541695485698497883538372584616064616424742839,0.057434093722196194108326094001946728797915249990997339067970282703920960854760327939957321069551382277800100730917204127022063276524772612330634510471917277,x.292796619131213189584302175174818794406904150351975754266849115339357099074718968022718052176784608635813426329892025588064470883563804546632552231281681447,y.001457293011454786420425259391849853777516496842650552005970824381990889762644636646249032311658799998624483838545232551669605169995169830730172088648221390,x.522019238229117770747213841688329590451326716548361710615010608938179062447485680593083937573795236108509235034541695485698497883538372584616064616424742839,y.057434093722196194108326094001946728797915249990997339067970282703920960854760327939957321069551382277800100730917204127022063276524772612330634510471917277,0.231174667571633095212880052392673232844887018720852012620556176845746254014006700090308556192114649800864819927223897982450724504636869482223711693888592569,0.203122643419877559343294724379604801640469382340328505828583600049147252111564977697853759817956819186786905755045980182597596660268954470243181709893542554
18,55,56,2,6402373705728000,0.000000000000000000000000000000000000000000000000000000000000055291978475371646769260910319552310033931534550364909046615781251487505509553343257095098861377,0.000000000000000000000000000000000000000000000000000000000000055291978475371646769260910319552310033725049125809713352766352747423951097661367019284723099939,12804747411456000,0.000000000000000000000000000000000000000000000000000000000000110583956950743293538521820639104620067863069100729818093231562502975011019106686514190197722755,0.000000000000000000000000000000000000000000000000000000000000110583956950743293538521820639104620067450098251619426705532705494847902195322734038569446199878,0.000000000000000000000000000000000000000000000000000000000000038309142689930052189377928005542439260882458298132362032848405928808267003031903870415336419430,0.000000000000000000000000000000000000000000000000000000000000050128640881608385735421135910311920879216835708635456067967570594905411199058446425004221797536,0.522019238229117770747213841688329590451326716548361710615010608938179062447485680593083937573795236108509235034541695485698497883538372584616064616424742839,0.057434093722196194108326094001946728797915249990997339067970282703920960854760327939957321069551382277800100730917204127022063276524772612330634510471917277,0.246791006835515576471984514785524653181187692579042079097512679025328205605432146520982925904174581358225389778332539560029586330328223794109917438560936777,0.875178146328243229753365453828576805321232671965344617302106039084660421035155218035577392349430723289148739721700261741386873072513634892254658976382828744,x.522019238229117770747213841688329590451326716548361710615010608938179062447485680593083937573795236108509235034541695485698497883538372584616064616424742839,y.057434093722196194108326094001946728797915249990997339067970282703920960854760327939957321069551382277800100730917204127022063276524772612330634510471917277,x.246791006835515576471984514785524653181187692579042079097512679025328205605432146520982925904174581358225389778332539560029586330328223794109917438560936777,y.875178146328243229753365453828576805321232671965344617302106039084660421035155218035577392349430723289148739721700261741386873072513634892254658976382828744,0.231174667571633095212880052392673232844887018720852012620556176845746254014006700090308556192114649800864819927223897982450724504636869482223711693888592569,0.203122643419877559343294724379604801640469382340328505828583600049147252111564977697853759817956819186786905755045980182597596660268954470243181709893542554
19,57,58,0,121645100408832000,0.000000000000000000000000000000000000000000000000000000000001050547591032061288615957296071493890644699156456933271885699843778262604681513521884806878366175,0.000000000000000000000000000000000000000000000000000000000001050547591032061288615957296071493890640775933390384553702560702201055070855565973366409738898843,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000143366084948958802938088575777472089680975082710933983219010320460252218452901366815724227822826,0.000000000000000000000000000000000000000000000000000000000000676484620697786120375148390807319496223266586750087639191097310673554918256533486987506984841426,0.645044356258010307064245572917392822825712507192992807032047273491276582281410848450267577840079241561731888668820385996307062034290722919013360323339205601,0.436300070750660788489162647283570690045711245184558585952405241276574303807750457399674109878918507935500922148557968923218779533111354264151581122061204077,0.067727342925025613505880634083353644927934831571840183331843277373848576966685201927866435006380877893994398493448751137558700316591490945116029037775717709,0.321472695216444062719529316194727934916627537976157124442005567070591981743229463543286222444970875916217524962664343218654953939980868969465886266959826601,x.645044356258010307064245572917392822825712507192992807032047273491276582281410848450267577840079241561731888668820385996307062034290722919013360323339205601,y.436300070750660788489162647283570690045711245184558585952405241276574303807750457399674109878918507935500922148557968923218779533111354264151581122061204077,x.067727342925025613505880634083353644927934831571840183331843277373848576966685201927866435006380877893994398493448751137558700316591490945116029037775717709,y.321472695216444062719529316194727934916627537976157124442005567070591981743229463543286222444970875916217524962664343218654953939980868969465886266959826601,0.801610579510099586605508220849961486883186706134109232246713110531671762985020584747974836837745319971522894025829950695275759243282422967842220804075727752,0.916478701317970586329844722231254904544090395818998493355832323645691751616733229444999771278203679222827368058371619922527220703423637747003361955439054900
19,58,59,3,121645100408832000,0.000000000000000000000000000000000000000000000000000000000001050547591032061288615957296071493890644699156456933271885699843778262604681513521884806878366175,0.000000000000000000000000000000000000000000000000000000000001050547591032061288615957296071493890640775933390384553702560702201055070855565973366409738898843,364935301226496000,0.000000000000000000000000000000000000000000000000000000000003151642773096183865847871888214481671934097469370799815657099531334787814044540565654420635098525,0.000000000000000000000000000000000000000000000000000000000003151642773096183865847871888214481671922327800171153661107682106603165212566697920099229216696529,0.000000000000000000000000000000000000000000000000000000000000676484620697786120375148390807319496223266586750087639191097310673554918256533486987506984841426,0.000000000000000000000000000000000000000000000000000000000000332405977614350398812734595332700554588665032127148230861608147973113399105547088129599631654298,0.067727342925025613505880634083353644927934831571840183331843277373848576966685201927866435006380877893994398493448751137558700316591490945116029037775717709,0.321472695216444062719529316194727934916627537976157124442005567070591981743229463543286222444970875916217524962664343218654953939980868969465886266959826601,0.254493545157748925267886042005117524855266660785426061050630198366568251051118273730026853246610528856473140429016531172096129915093735792798126202487798616,0.050670122356146350579131586768833968375450724963052758018241822511689816285094881114218263719129998447331010159953585877895595298410036954977865860121253084,x.067727342925025613505880634083353644927934831571840183331843277373848576966685201927866435006380877893994398493448751137558700316591490945116029037775717709,y.321472695216444062719529316194727934916627537976157124442005567070591981743229463543286222444970875916217524962664343218654953939980868969465886266959826601,x.254493545157748925267886042005117524855266660785426061050630198366568251051118273730026853246610528856473140429016531172096129915093735792798126202487798616,y.050670122356146350579131586768833968375450724963052758018241822511689816285094881114218263719129998447331010159953585877895595298410036954977865860121253084,0.801610579510099586605508220849961486883186706134109232246713110531671762985020584747974836837745319971522894025829950695275759243282422967842220804075727752,0.916478701317970586329844722231254904544090395818998493355832323645691751616733229444999771278203679222827368058371619922527220703423637747003361955439054900
