idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
206	3	wavg2b(b3[40],b3[57])	34348652389904462208277174183335954876365	0x64f10dd196c01f0981444b7912489607cd	34348652389904462208129600230746278463437	34348652389904462208424748135925631289293	00000000000000000000000000000064F10DD196C01F0979444B7912489607CD	00000000000000000000000000000064F10DD196C01F0989444B7912489607CD	68
207	3	diff_low(b3[51],b4[62])	34348494093382093839440654240766898046124	0x64f0ef54f7be5d5b1242607c221bc984ac	34348494093382093839293080288177221633196	34348494093382093839588228193356574459052	00000000000000000000000000000064F0EF54F7BE5D5B0A42607C221BC984AC	00000000000000000000000000000064F0EF54F7BE5D5B1A42607C221BC984AC	68
208	3	wavg2b(b1[63],b3[42])	34445471881193571250391914161099712464952	0x6539e4930f698cc81b825c829a94d38838	34445471881193571250244340208510036052024	34445471881193571250539488113689388877880	0000000000000000000000000000006539E4930F698CC813825C829A94D38838	0000000000000000000000000000006539E4930F698CC823825C829A94D38838	68
209	3	wavg2a(b3[13],b3[40])	34347433895315223595493729025712565766655	0x64f023252ad5f01770ab1be764260fc9ff	34347433895315223595346155073122889353727	34347433895315223595641302978302242179583	00000000000000000000000000000064F023252AD5F01768AB1BE764260FC9FF	00000000000000000000000000000064F023252AD5F01778AB1BE764260FC9FF	68
210	3	wavg2b(b2[29],b4[16])	34346154656817869743663733041114152113352	0x64ef2cc5d702ed848a3480977e022714c8	34346154656817869743516159088524475700424	34346154656817869743811306993703828526280	00000000000000000000000000000064EF2CC5D702ED84823480977E022714C8	00000000000000000000000000000064EF2CC5D702ED84923480977E022714C8	68
211	3	avg(b2[12],b4[26])	34345671518329909367542337100953181627598	0x64eecfb945f8da829e4298e55cc9ee24ce	34345671518329909367394763148363505214670	34345671518329909367689911053542858040526	00000000000000000000000000000064EECFB945F8DA82964298E55CC9EE24CE	00000000000000000000000000000064EECFB945F8DA82A64298E55CC9EE24CE	68
212	3	wavg2a(b1[19],b1[36])	34448396139121218991538857172290300367034	0x653c17c41b81bb7ccb21e5e9fc2a3150ba	34448396139121218991391283219700623954106	34448396139121218991686431124879976779962	000000000000000000000000000000653C17C41B81BB7CC321E5E9FC2A3150BA	000000000000000000000000000000653C17C41B81BB7CD321E5E9FC2A3150BA	68
213	3	diff_low(b1[33],b4[62])	34345482489696687688369590870880388345828	0x64eeab5171315023da73b8dccc09cf6fe4	34345482489696687688222016918290711932900	34345482489696687688517164823470064758756	00000000000000000000000000000064EEAB5171315023D273B8DCCC09CF6FE4	00000000000000000000000000000064EEAB5171315023E273B8DCCC09CF6FE4	68
214	3	avg(b2[4],b3[17])	34345041033915897762799006504249150558819	0x64ee564bfde20f411a890014f336825263	34345041033915897762651432551659474145891	34345041033915897762946580456838826971747	00000000000000000000000000000064EE564BFDE20F4112890014F336825263	00000000000000000000000000000064EE564BFDE20F4122890014F336825263	68
215	3	avg(b1[27],b3[17])	34448883367242099840446242164509256030328	0x653c759a4ef876c4c8b7093e5effa19878	34448883367242099840298668211919579617400	34448883367242099840593816117098932443256	000000000000000000000000000000653C759A4EF876C4C0B7093E5EFFA19878	000000000000000000000000000000653C759A4EF876C4D0B7093E5EFFA19878	68
216	3	wavg2b(b3[53],b4[3])	34344965753971125619431608067264138814101	0x64ee47cc6765a1acb6fc1abc2071c5a295	34344965753971125619284034114674462401173	34344965753971125619579182019853815227029	00000000000000000000000000000064EE47CC6765A1ACAEFC1ABC2071C5A295	00000000000000000000000000000064EE47CC6765A1ACBEFC1ABC2071C5A295	68
217	3	diff_low(b1[4],b1[12])	34344815922399650606621414644880002722102	0x64ee2af123176130d9be16c8cd3ad32936	34344815922399650606473840692290326309174	34344815922399650606768988597469679135030	00000000000000000000000000000064EE2AF123176130D1BE16C8CD3AD32936	00000000000000000000000000000064EE2AF123176130E1BE16C8CD3AD32936	68
218	3	wavg2a(b1[16],b2[44])	34449606827961871495537572223263302205906	0x653d00efad05f18a67c81d6114bc7bc1d2	34449606827961871495389998270673625792978	34449606827961871495685146175852978618834	000000000000000000000000000000653D00EFAD05F18A5FC81D6114BC7BC1D2	000000000000000000000000000000653D00EFAD05F18A6FC81D6114BC7BC1D2	68
219	3	wavg2a(b1[70],b3[11])	34344246448595975169508313148578713432053	0x64edbd43e92ac40a45da2065bcad31eff5	34344246448595975169360739195989037019125	34344246448595975169655887101168389844981	00000000000000000000000000000064EDBD43E92AC40A3DDA2065BCAD31EFF5	00000000000000000000000000000064EDBD43E92AC40A4DDA2065BCAD31EFF5	68
220	3	wavg2b(b2[18],b4[6])	34450065783259226931694900827397912569137	0x653d5953eb48d277a043c42ee9e37ca531	34450065783259226931547326874808236156209	34450065783259226931842474779987588982065	000000000000000000000000000000653D5953EB48D2779843C42EE9E37CA531	000000000000000000000000000000653D5953EB48D277A843C42EE9E37CA531	68
221	3	wavg2b(b1[72],b2[4])	34343752966341773027220016842740164112999	0x64ed5e395b7161102aecc6920a0a56b267	34343752966341773027072442890150487700071	34343752966341773027367590795329840525927	00000000000000000000000000000064ED5E395B71611022ECC6920A0A56B267	00000000000000000000000000000064ED5E395B71611032ECC6920A0A56B267	68
222	3	avg(b2[36],b3[42])	34450496963634841406721525407029076899279	0x653dac5ec0bf4817e266a208dd7e0335cf	34450496963634841406573951454439400486351	34450496963634841406869099359618753312207	000000000000000000000000000000653DAC5EC0BF4817DA66A208DD7E0335CF	000000000000000000000000000000653DAC5EC0BF4817EA66A208DD7E0335CF	68
223	3	diff_low(b1[39],b4[17])	34343271459021844839877615359903108052473	0x64ed017d36a37a1935f3584df7f5ba35f9	34343271459021844839730041407313431639545	34343271459021844840025189312492784465401	00000000000000000000000000000064ED017D36A37A192DF3584DF7F5BA35F9	00000000000000000000000000000064ED017D36A37A193DF3584DF7F5BA35F9	68
224	3	avg(b4[39],b4[44])	34343186767842077409981770750093542247942	0x64ecf12d9daab43cbb6396fe07bd034e06	34343186767842077409834196797503865835014	34343186767842077410129344702683218660870	00000000000000000000000000000064ECF12D9DAAB43CB36396FE07BD034E06	00000000000000000000000000000064ECF12D9DAAB43CC36396FE07BD034E06	68
225	3	diff_low(b1[15],b1[17])	34451206108976959500562108701576206714575	0x653e34f25154da76ebebef99cfdd5b86cf	34451206108976959500414534748986530301647	34451206108976959500709682654165883127503	000000000000000000000000000000653E34F25154DA76E3EBEF99CFDD5B86CF	000000000000000000000000000000653E34F25154DA76F3EBEF99CFDD5B86CF	68
226	3	wavg2b(b1[54],b3[50])	34342306322849790104470707287435351473846	0x64ec479c53876cc733d9a28ea952d0beb6	34342306322849790104323133334845675060918	34342306322849790104618281240025027886774	00000000000000000000000000000064EC479C53876CC72BD9A28EA952D0BEB6	00000000000000000000000000000064EC479C53876CC73BD9A28EA952D0BEB6	68
227	3	wavg2a(b1[56],b4[46])	34341859422078379102791683996250324208997	0x64ebf18a6ac6969aec4a9b4b47ad020d65	34341859422078379102644110043660647796069	34341859422078379102939257948840000621925	00000000000000000000000000000064EBF18A6AC6969AE44A9B4B47AD020D65	00000000000000000000000000000064EBF18A6AC6969AF44A9B4B47AD020D65	68
228	3	diff_low(b1[60],b1[66])	34341766151374988945266588698552032247424	0x64ebdf93d0fddb1539ae9520c990333e80	34341766151374988945119014745962355834496	34341766151374988945414162651141708660352	00000000000000000000000000000064EBDF93D0FDDB1531AE9520C990333E80	00000000000000000000000000000064EBDF93D0FDDB1541AE9520C990333E80	68
229	3	wavg2a(b2[3],b2[11])	34341619722040012438098799305496186963401	0x64ebc3604af2a17bb518f1173c6d45c5c9	34341619722040012437951225352906510550473	34341619722040012438246373258085863376329	00000000000000000000000000000064EBC3604AF2A17BAD18F1173C6D45C5C9	00000000000000000000000000000064EBC3604AF2A17BBD18F1173C6D45C5C9	68
230	3	diff_low(b1[20],b3[0])	34341406382935785902149408708917871770130	0x64eb9a49dce2bddcee3a092a2cc83bfa12	34341406382935785902001834756328195357202	34341406382935785902296982661507548183058	00000000000000000000000000000064EB9A49DCE2BDDCE63A092A2CC83BFA12	00000000000000000000000000000064EB9A49DCE2BDDCF63A092A2CC83BFA12	68
231	3	wavg2a(b1[23],b4[6])	34452839222014545662561348630327718376463	0x653f6f7901cc49525cce89a0310e78f40f	34452839222014545662413774677738041963535	34452839222014545662708922582917394789391	000000000000000000000000000000653F6F7901CC495254CE89A0310E78F40F	000000000000000000000000000000653F6F7901CC495264CE89A0310E78F40F	68
232	3	wavg2a(b2[3],b3[5])	34453297440269405418458522899562271516041	0x653fc7b8e9466b31a77c68c2581d8ea589	34453297440269405418310948946972595103113	34453297440269405418606096852151947928969	000000000000000000000000000000653FC7B8E9466B319F7C68C2581D8EA589	000000000000000000000000000000653FC7B8E9466B31AF7C68C2581D8EA589	68
233	3	wavg2b(b2[12],b2[26])	34453486129941394156086914014875658019746	0x653fec1007c325448feb05f28e861ce3a2	34453486129941394155939340062285981606818	34453486129941394156234487967465334432674	000000000000000000000000000000653FEC1007C3254487EB05F28E861CE3A2	000000000000000000000000000000653FEC1007C3254497EB05F28E861CE3A2	68
234	3	wavg2a(b2[3],b2[41])	34453849399796232479217218899671620554589	0x654032069df25c7b3c845cd8eae9888f5d	34453849399796232479069644947081944141661	34453849399796232479364792852261296967517	000000000000000000000000000000654032069DF25C7B34845CD8EAE9888F5D	000000000000000000000000000000654032069DF25C7B44845CD8EAE9888F5D	68
235	3	wavg2b(b1[61],b1[65])	34339655863200419802418122041696042539880	0x64ea4926938e9391985e4afa78e9eedb68	34339655863200419802270548089106366126952	34339655863200419802565695994285718952808	00000000000000000000000000000064EA4926938E9391905E4AFA78E9EEDB68	00000000000000000000000000000064EA4926938E9391A05E4AFA78E9EEDB68	68
236	3	wavg2a(b2[9],b4[60])	34339635458555441719145482223062018675800	0x64ea45388cbac7abb642145d49ce23d458	34339635458555441718997908270472342262872	34339635458555441719293056175651695088728	00000000000000000000000000000064EA45388CBAC7ABAE42145D49CE23D458	00000000000000000000000000000064EA45388CBAC7ABBE42145D49CE23D458	68
237	3	avg(b2[36],b3[19])	34339605075034942623201267201208968513507	0x64ea3f5e86c92db60a3968b59cab0387e3	34339605075034942623053693248619292100579	34339605075034942623348841153798644926435	00000000000000000000000000000064EA3F5E86C92DB6023968B59CAB0387E3	00000000000000000000000000000064EA3F5E86C92DB6123968B59CAB0387E3	68
238	3	diff_low(b1[51],b2[35])	34339152363606373556490305977451030953026	0x64e9e82e213a7431baed76d92e4be2bc42	34339152363606373556342732024861354540098	34339152363606373556637879930040707365954	00000000000000000000000000000064E9E82E213A7431B2ED76D92E4BE2BC42	00000000000000000000000000000064E9E82E213A7431C2ED76D92E4BE2BC42	68
239	3	wavg2a(b1[52],b4[16])	34455243190032701586439071991093653595004	0x65413e75c7fd216d428d8737a0aff2e37c	34455243190032701586291498038503977182076	34455243190032701586586645943683330007932	00000000000000000000000000000065413E75C7FD216D3A8D8737A0AFF2E37C	00000000000000000000000000000065413E75C7FD216D4A8D8737A0AFF2E37C	68
240	3	wavg2b(b1[43],b4[2])	34455289994315819499151581179119322696332	0x6541477969185d01d5a70a676f26f68a8c	34455289994315819499004007226529646283404	34455289994315819499299155131708999109260	0000000000000000000000000000006541477969185D01CDA70A676F26F68A8C	0000000000000000000000000000006541477969185D01DDA70A676F26F68A8C	68
241	3	avg(b1[39],b4[46])	34455992419734999193150780885551163441098	0x6541cec1a853dae2390ade143da18cffca	34455992419734999193003206932961487028170	34455992419734999193298354838140839854026	0000000000000000000000000000006541CEC1A853DAE2310ADE143DA18CFFCA	0000000000000000000000000000006541CEC1A853DAE2410ADE143DA18CFFCA	68
242	3	diff_low(b1[72],b4[69])	34337846801542913311025190779425985218794	0x64e8ecbcf34a012753f26b3e49fa7148ea	34337846801542913310877616826836308805866	34337846801542913311172764732015661631722	00000000000000000000000000000064E8ECBCF34A01274BF26B3E49FA7148EA	00000000000000000000000000000064E8ECBCF34A01275BF26B3E49FA7148EA	68
243	3	diff_low(b2[46],b4[71])	34337373431645906160144292234041125441621	0x64e891920333a69d6c854e087d42cf1055	34337373431645906159996718281451449028693	34337373431645906160291866186630801854549	00000000000000000000000000000064E891920333A69D64854E087D42CF1055	00000000000000000000000000000064E891920333A69D74854E087D42CF1055	68
244	3	avg(b2[17],b3[14])	34457498004076761877558121825328075939496	0x6542f0b8b25af0634fe077dc158bb49ea8	34457498004076761877410547872738399526568	34457498004076761877705695777917752352424	0000000000000000000000000000006542F0B8B25AF06347E077DC158BB49EA8	0000000000000000000000000000006542F0B8B25AF06357E077DC158BB49EA8	68
245	3	wavg2a(b3[26],b4[6])	34336161000703352015057711587176731547927	0x64e7a8108d449a6eb811f45ea528729917	34336161000703352014910137634587055134999	34336161000703352015205285539766407960855	00000000000000000000000000000064E7A8108D449A6EB011F45EA528729917	00000000000000000000000000000064E7A8108D449A6EC011F45EA528729917	68
246	3	wavg2b(b1[75],b4[71])	34336022504635619932625248282738727388593	0x64e78d642b225b9f78f40cd881ca5905b1	34336022504635619932477674330149050975665	34336022504635619932772822235328403801521	00000000000000000000000000000064E78D642B225B9F70F40CD881CA5905B1	00000000000000000000000000000064E78D642B225B9F80F40CD881CA5905B1	68
247	3	avg(b3[35],b3[39])	34458064450096289567516243190876141653292	0x65435dd0a4455386dbeb46972bf3fa0d2c	34458064450096289567368669238286465240364	34458064450096289567663817143465818066220	00000000000000000000000000000065435DD0A4455386D3EB46972BF3FA0D2C	00000000000000000000000000000065435DD0A4455386E3EB46972BF3FA0D2C	68
248	3	diff_low(b1[25],b2[22])	34335396091700440994301014384784128870445	0x64e714bfa055332b3116218e0c9e00082d	34335396091700440994153440432194452457517	34335396091700440994448588337373805283373	00000000000000000000000000000064E714BFA055332B2916218E0C9E00082D	00000000000000000000000000000064E714BFA055332B3916218E0C9E00082D	68
249	3	diff_low(b4[28],b4[34])	34458983525420746369877830743493614775027	0x65440ed28dbfde13c535c0e147b4942af3	34458983525420746369730256790903938362099	34458983525420746370025404696083291187955	00000000000000000000000000000065440ED28DBFDE13BD35C0E147B4942AF3	00000000000000000000000000000065440ED28DBFDE13CD35C0E147B4942AF3	68
250	3	wavg2a(b1[22],b4[42])	34334460852819652351671831026043103783489	0x64e660a0ca175d02e3567f227dc2c8aa41	34334460852819652351524257073453427370561	34334460852819652351819404978632780196417	00000000000000000000000000000064E660A0CA175D02DB567F227DC2C8AA41	00000000000000000000000000000064E660A0CA175D02EB567F227DC2C8AA41	68
251	3	avg(b2[4],b4[45])	34334104158132067099674150082362856415681	0x64e61bee622f61d4ea2a2d03bd3543a1c1	34334104158132067099526576129773180002753	34334104158132067099821724034952532828609	00000000000000000000000000000064E61BEE622F61D4E22A2D03BD3543A1C1	00000000000000000000000000000064E61BEE622F61D4F22A2D03BD3543A1C1	68
252	3	wavg2a(b1[5],b3[39])	34334007267991296674980031463142366041052	0x64e6094554adb900b22e40b53f9c4ed3dc	34334007267991296674832457510552689628124	34334007267991296675127605415732042453980	00000000000000000000000000000064E6094554ADB900AA2E40B53F9C4ED3DC	00000000000000000000000000000064E6094554ADB900BA2E40B53F9C4ED3DC	68
253	3	diff_low(b1[16],b2[34])	34333091873736713888237820505478706689717	0x64e558f8e8d56fb0e6b8b676339626f6b5	34333091873736713888090246552889030276789	34333091873736713888385394458068383102645	00000000000000000000000000000064E558F8E8D56FB0DEB8B676339626F6B5	00000000000000000000000000000064E558F8E8D56FB0EEB8B676339626F6B5	68
254	3	diff_low(b1[42],b3[45])	34332627130204864089685368601853945685984	0x64e4ff7748c8341dfc091834aaf42fa7e0	34332627130204864089537794649264269273056	34332627130204864089832942554443622098912	00000000000000000000000000000064E4FF7748C8341DF4091834AAF42FA7E0	00000000000000000000000000000064E4FF7748C8341E04091834AAF42FA7E0	68
255	3	avg(b3[27],b3[38])	34332454073886698351366583950260104398079	0x64e4de22f2f6119c2c7c22b6cca45d04ff	34332454073886698351219009997670427985151	34332454073886698351514157902849780811007	00000000000000000000000000000064E4DE22F2F6119C247C22B6CCA45D04FF	00000000000000000000000000000064E4DE22F2F6119C347C22B6CCA45D04FF	68
256	3	diff_low(b3[35],b3[57])	34332410817868832833209887178134756320632	0x64e4d5ce434237018b976f2c7d55e8e578	34332410817868832833062313225545079907704	34332410817868832833357461130724432733560	00000000000000000000000000000064E4D5CE4342370183976F2C7D55E8E578	00000000000000000000000000000064E4D5CE4342370193976F2C7D55E8E578	68
257	3	wavg2a(b1[46],b3[30])	34461683118402833709686217089880519125858	0x654616bec39114f0090c73c7d96cc4ab62	34461683118402833709538643137290842712930	34461683118402833709833791042470195538786	000000000000000000000000000000654616BEC39114F0010C73C7D96CC4AB62	000000000000000000000000000000654616BEC39114F0110C73C7D96CC4AB62	68
258	3	wavg2a(b2[4],b3[46])	34332128806681815126622299512343468682831	0x64e49f7e09a77ee49f44c569963503ae4f	34332128806681815126474725559753792269903	34332128806681815126769873464933145095759	00000000000000000000000000000064E49F7E09A77EE49744C569963503AE4F	00000000000000000000000000000064E49F7E09A77EE4A744C569963503AE4F	68
259	3	wavg2a(b1[39],b1[62])	34462802685518984534395599624436184844031	0x6546ee5daf39d8cdb27a1236d29e7d06ff	34462802685518984534248025671846508431103	34462802685518984534543173577025861256959	0000000000000000000000000000006546EE5DAF39D8CDAA7A1236D29E7D06FF	0000000000000000000000000000006546EE5DAF39D8CDBA7A1236D29E7D06FF	68
260	3	diff_low(b1[10],b2[32])	34462821820875730917104498136767418473156	0x6546f20d21622bb272cf8bae93b54a1ac4	34462821820875730916956924184177742060228	34462821820875730917252072089357094886084	0000000000000000000000000000006546F20D21622BB26ACF8BAE93B54A1AC4	0000000000000000000000000000006546F20D21622BB27ACF8BAE93B54A1AC4	68
261	3	wavg2b(b1[32],b1[54])	34463109712725560166706682549952200780205	0x6547297f4b633e7ae1ae968753e7eb29ad	34463109712725560166559108597362524367277	34463109712725560166854256502541877193133	0000000000000000000000000000006547297F4B633E7AD9AE968753E7EB29AD	0000000000000000000000000000006547297F4B633E7AE9AE968753E7EB29AD	68
262	3	diff_low(b2[30],b4[61])	34330648594223429778697606349622469394927	0x64e38269edd11b13f60801dbfb977f01ef	34330648594223429778550032397032792981999	34330648594223429778845180302212145807855	00000000000000000000000000000064E38269EDD11B13EE0801DBFB977F01EF	00000000000000000000000000000064E38269EDD11B13FE0801DBFB977F01EF	68
263	3	diff_low(b3[13],b3[35])	34330583075984974914034719441699672656067	0x64e375cba162f09672b1a7d1f8221f88c3	34330583075984974913887145489109996243139	34330583075984974914182293394289349068995	00000000000000000000000000000064E375CBA162F0966AB1A7D1F8221F88C3	00000000000000000000000000000064E375CBA162F0967AB1A7D1F8221F88C3	68
264	3	wavg2b(b1[38],b3[22])	34463775823618694075413139818933597540022	0x6547a9c918dca13b209c0026e5d9288eb6	34463775823618694075265565866343921127094	34463775823618694075560713771523273952950	0000000000000000000000000000006547A9C918DCA13B189C0026E5D9288EB6	0000000000000000000000000000006547A9C918DCA13B289C0026E5D9288EB6	68
265	3	diff_low(b1[17],b3[2])	34464560536802377402389722323472574931808	0x654840ea71b356d786863b502ae6f56360	34464560536802377402242148370882898518880	34464560536802377402537296276062251344736	000000000000000000000000000000654840EA71B356D77E863B502AE6F56360	000000000000000000000000000000654840EA71B356D78E863B502AE6F56360	68
266	3	avg(b4[0],b4[21])	34464692761879152103614537381416139689300	0x65485a61a4ccf835dab50963a57e1f0d54	34464692761879152103466963428826463276372	34464692761879152103762111334005816102228	00000000000000000000000000000065485A61A4CCF835D2B50963A57E1F0D54	00000000000000000000000000000065485A61A4CCF835E2B50963A57E1F0D54	68
267	3	wavg2a(b1[5],b4[17])	34464745394034951237157690435750100665509	0x654864849c00721fc11e350b7d426f04a5	34464745394034951237010116483160424252581	34464745394034951237305264388339777078437	000000000000000000000000000000654864849C00721FB91E350B7D426F04A5	000000000000000000000000000000654864849C00721FC91E350B7D426F04A5	68
268	3	avg(b2[4],b4[1])	34329161394452339513614604126109750766547	0x64e263fd51b1b3e8f352aed47be6b3abd3	34329161394452339513467030173520074353619	34329161394452339513762178078699427179475	00000000000000000000000000000064E263FD51B1B3E8EB52AED47BE6B3ABD3	00000000000000000000000000000064E263FD51B1B3E8FB52AED47BE6B3ABD3	68
269	3	diff_low(b1[52],b4[52])	34465460778295782138586744318241208638494	0x6548ee4bc6cf9f06255b040a66023d9c1e	34465460778295782138439170365651532225566	34465460778295782138734318270830885051422	0000000000000000000000000000006548EE4BC6CF9F061D5B040A66023D9C1E	0000000000000000000000000000006548EE4BC6CF9F062D5B040A66023D9C1E	68
270	3	diff_low(b1[50],b3[54])	34328240119160082271178436738680248618356	0x64e1b28ef0b7d09835c1549dd768cc4d74	34328240119160082271030862786090572205428	34328240119160082271326010691269925031284	00000000000000000000000000000064E1B28EF0B7D0982DC1549DD768CC4D74	00000000000000000000000000000064E1B28EF0B7D0983DC1549DD768CC4D74	68
271	3	wavg2b(b1[16],b4[35])	34327782935053041314659639347983517507986	0x64e15a82060580f27aaac0f4fc0d186192	34327782935053041314512065395393841095058	34327782935053041314807213300573193920914	00000000000000000000000000000064E15A82060580F272AAC0F4FC0D186192	00000000000000000000000000000064E15A82060580F282AAC0F4FC0D186192	68
272	3	diff_low(b1[58],b4[54])	34466144082694532284778184722805490594212	0x654971e548d5ed59246d8a3f9f669631a4	34466144082694532284630610770215814181284	34466144082694532284925758675395167007140	000000000000000000000000000000654971E548D5ED591C6D8A3F9F669631A4	000000000000000000000000000000654971E548D5ED592C6D8A3F9F669631A4	68
273	3	wavg2b(b3[36],b4[48])	34466194374994619714109465104319294037356	0x65497b94e2e7d65e62b4b3df45d1d95d6c	34466194374994619713961891151729617624428	34466194374994619714257039056908970450284	00000000000000000000000000000065497B94E2E7D65E5AB4B3DF45D1D95D6C	00000000000000000000000000000065497B94E2E7D65E6AB4B3DF45D1D95D6C	68
274	3	wavg2a(b1[10],b2[4])	34327559345564261420689728551365453524617	0x64e12f7235eacf9380a6d2b22ca21fae89	34327559345564261420542154598775777111689	34327559345564261420837302503955129937545	00000000000000000000000000000064E12F7235EACF9378A6D2B22CA21FAE89	00000000000000000000000000000064E12F7235EACF9388A6D2B22CA21FAE89	68
275	3	avg(b2[17],b3[0])	34466636713496051473433960507503494262320	0x6549d0c5dbb7507acc5d5ca0af8ea36e30	34466636713496051473286386554913817849392	34466636713496051473581534460093170675248	0000000000000000000000000000006549D0C5DBB7507AC45D5CA0AF8EA36E30	0000000000000000000000000000006549D0C5DBB7507AD45D5CA0AF8EA36E30	68
276	3	diff_low(b1[15],b3[33])	34466830128653880386793808492831823737682	0x6549f605f6384a70d5a89702aed651b352	34466830128653880386646234540242147324754	34466830128653880386941382445421500150610	0000000000000000000000000000006549F605F6384A70CDA89702AED651B352	0000000000000000000000000000006549F605F6384A70DDA89702AED651B352	68
277	3	wavg2b(b1[71],b3[19])	34467509465640450830475755088474271467371	0x654a78dbdc7673b5532a52a6601e3d476b	34467509465640450830328181135884595054443	34467509465640450830623329041063947880299	000000000000000000000000000000654A78DBDC7673B54B2A52A6601E3D476B	000000000000000000000000000000654A78DBDC7673B55B2A52A6601E3D476B	68
278	3	diff_low(b1[55],b3[56])	34326118776896405358076772314345330404374	0x64e01a00b11041b30172b54902dacb6c16	34326118776896405357929198361755653991446	34326118776896405358224346266935006817302	00000000000000000000000000000064E01A00B11041B2F972B54902DACB6C16	00000000000000000000000000000064E01A00B11041B30972B54902DACB6C16	68
279	3	diff_low(b1[55],b3[12])	34325936002708019566159255540701822037917	0x64dff6cd3a79eddb7ef5548cc2559daf9d	34325936002708019566011681588112145624989	34325936002708019566306829493291498450845	00000000000000000000000000000064DFF6CD3A79EDDB76F5548CC2559DAF9D	00000000000000000000000000000064DFF6CD3A79EDDB86F5548CC2559DAF9D	68
280	3	wavg2a(b2[5],b4[40])	34325677232383856573627453482558614847616	0x64dfc4f6ddcd3a2aeeb845659fb81ec080	34325677232383856573479879529968938434688	34325677232383856573775027435148291260544	00000000000000000000000000000064DFC4F6DDCD3A2AE6B845659FB81EC080	00000000000000000000000000000064DFC4F6DDCD3A2AF6B845659FB81EC080	68
281	3	avg(b3[30],b4[20])	34468677297406282788875700631087884573778	0x654b59c669a54f78bc66bfac3319409c52	34468677297406282788728126678498208160850	34468677297406282789023274583677560986706	000000000000000000000000000000654B59C669A54F78B466BFAC3319409C52	000000000000000000000000000000654B59C669A54F78C466BFAC3319409C52	68
282	3	wavg2b(b3[38],b4[55])	34325092337269717651622945336914634746790	0x64df54514f9311760ecd225c6a18b62ba6	34325092337269717651475371384324958333862	34325092337269717651770519289504311159718	00000000000000000000000000000064DF54514F93117606CD225C6A18B62BA6	00000000000000000000000000000064DF54514F93117616CD225C6A18B62BA6	68
283	3	diff_low(b1[50],b2[5])	34469457147153409918783448839321237637245	0x654beff7f948f76a2836109fbefd34c87d	34469457147153409918635874886731561224317	34469457147153409918931022791910914050173	000000000000000000000000000000654BEFF7F948F76A2036109FBEFD34C87D	000000000000000000000000000000654BEFF7F948F76A3036109FBEFD34C87D	68
284	3	wavg2a(b1[56],b3[13])	34469749440683937272598685866340232509447	0x654c2843284f72517c0f9a7a24438cb807	34469749440683937272451111913750556096519	34469749440683937272746259818929908922375	000000000000000000000000000000654C2843284F7251740F9A7A24438CB807	000000000000000000000000000000654C2843284F7251840F9A7A24438CB807	68
285	3	wavg2a(b2[26],b4[39])	34469856632779655432461666308169649870487	0x654c3ce822c4d74efd1d05a98f06ffd697	34469856632779655432314092355579973457559	34469856632779655432609240260759326283415	000000000000000000000000000000654C3CE822C4D74EF51D05A98F06FFD697	000000000000000000000000000000654C3CE822C4D74F051D05A98F06FFD697	68
286	3	wavg2a(b3[39],b3[50])	34469943440200578757222045602760277588964	0x654c4da0127594d01608e5573d40f77be4	34469943440200578757074471650170601176036	34469943440200578757369619555349954001892	000000000000000000000000000000654C4DA0127594D00E08E5573D40F77BE4	000000000000000000000000000000654C4DA0127594D01E08E5573D40F77BE4	68
287	3	wavg2a(b1[56],b3[57])	34470358687978556578990408445151927064302	0x654c9d995e4489ca845c3242fb54cfd6ee	34470358687978556578842834492562250651374	34470358687978556579137982397741603477230	000000000000000000000000000000654C9D995E4489CA7C5C3242FB54CFD6EE	000000000000000000000000000000654C9D995E4489CA8C5C3242FB54CFD6EE	68
288	3	wavg2a(b1[27],b3[46])	34470585251116751230151947059356942644842	0x654cc93bcb1ab394322cd1a0d09682b66a	34470585251116751230004373106767266231914	34470585251116751230299521011946619057770	000000000000000000000000000000654CC93BCB1AB3942A2CD1A0D09682B66A	000000000000000000000000000000654CC93BCB1AB3943A2CD1A0D09682B66A	68
289	3	wavg2b(b2[17],b4[15])	34322657929809417794779049000217869168059	0x64dd7f77c19c0af715ebe1a43bc68e2dbb	34322657929809417794631475047628192755131	34322657929809417794926622952807545580987	00000000000000000000000000000064DD7F77C19C0AF70DEBE1A43BC68E2DBB	00000000000000000000000000000064DD7F77C19C0AF71DEBE1A43BC68E2DBB	68
290	3	wavg2b(b2[24],b2[29])	34471986909545690697759901717278909237281	0x654dd72ee3b283d79523a14455f6538821	34471986909545690697612327764689232824353	34471986909545690697907475669868585650209	000000000000000000000000000000654DD72EE3B283D78D23A14455F6538821	000000000000000000000000000000654DD72EE3B283D79D23A14455F6538821	68
291	3	diff_low(b4[57],b4[75])	34321186837470891404770537977834324832425	0x64dc64254dde42a3d2ef43afb6ca3f30a9	34321186837470891404622964025244648419497	34321186837470891404918111930424001245353	00000000000000000000000000000064DC64254DDE42A3CAEF43AFB6CA3F30A9	00000000000000000000000000000064DC64254DDE42A3DAEF43AFB6CA3F30A9	68
